1000 106304
2 525 257.53
2 531 270.69
2 533 298.74
2 535 168.34
2 536 208.61
2 540 125.99
2 542 223.81
2 578 272.64
2 582 180.23
2 584 229.37
2 597 258.8
2 615 39.05
2 618 175.11
2 627 230.18
2 630 200.2
2 639 112.7
2 641 169.0
2 674 189.48
2 680 78.31
2 684 159.4
2 686 213.11
2 701 220.32
2 707 127.39
2 717 296.95
2 718 143.38
2 719 76.97
2 720 133.69
2 742 226.34
2 749 290.06
2 758 201.36
2 771 240.9
2 775 286.79
2 791 172.13
2 793 67.03
2 794 113.99
2 798 135.79
2 800 200.53
2 804 105.6
2 813 184.1
2 815 218.63
2 830 277.48
2 863 209.91
2 864 246.46
2 869 218.39
2 870 83.63
2 877 102.9
2 891 157.15
2 911 184.2
2 920 131.53
2 924 34.54
2 926 275.7
2 932 176.92
2 939 19.24
2 944 276.74
2 955 255.05
2 962 217.35
2 965 102.18
2 971 118.11
2 976 191.04
2 977 232.45
2 981 244.39
2 984 286.9
2 993 168.19
2 997 106.1
3 5 270.44
3 7 98.02
3 8 293.14
3 18 102.46
3 32 121.5
3 33 44.94
3 64 213.78
3 68 152.84
3 83 77.01
3 97 80.05
3 102 297.93
3 113 187.55
3 116 245.84
3 117 232.97
3 123 271.21
3 135 238.44
3 138 221.62
3 142 214.25
3 149 272.53
3 153 204.36
3 163 213.34
3 164 218.83
3 185 184.09
3 198 161.3
3 199 56.01
3 204 215.41
3 209 133.23
3 215 290.43
3 222 157.1
3 223 36.69
3 238 263.02
3 242 26.0
3 254 146.89
3 261 285.52
3 268 213.47
3 269 162.63
3 275 225.2
3 281 90.43
3 296 196.7
3 300 187.04
3 302 142.04
3 311 231.35
3 318 152.97
3 328 238.47
3 344 101.64
3 345 148.22
3 360 165.03
3 368 295.41
3 372 267.42
3 374 235.47
3 384 159.93
3 397 163.17
3 403 206.81
3 404 181.11
3 414 232.82
3 418 299.45
3 419 145.03
3 420 284.88
3 434 138.2
3 439 249.9
3 440 143.4
3 449 110.14
3 450 65.37
3 454 98.51
3 458 186.68
3 466 52.92
3 467 165.42
3 478 197.1
3 489 163.6
3 493 78.09
3 495 156.35
3 497 52.15
3 505 253.0
3 507 58.05
3 509 216.49
3 524 298.26
3 530 154.54
3 539 169.43
3 543 142.77
3 547 166.69
3 550 146.32
3 556 273.66
3 559 15.62
3 565 154.16
3 567 247.11
3 580 102.83
3 581 266.92
3 583 176.34
3 601 189.06
3 609 136.62
3 616 94.2
3 622 195.79
3 645 186.68
3 651 162.11
3 652 278.04
3 655 135.83
3 656 177.23
3 671 234.03
3 675 217.68
3 678 246.47
3 688 178.89
3 725 259.4
3 728 88.36
3 730 88.28
3 731 68.96
3 732 250.46
3 734 133.3
3 750 109.42
3 752 49.0
3 766 52.24
3 768 136.5
3 780 156.18
3 781 175.64
3 782 88.73
3 790 136.48
3 796 269.08
3 802 270.85
3 805 249.55
3 810 148.19
3 816 151.08
3 818 159.11
3 827 95.08
3 832 90.6
3 836 56.57
3 855 285.83
3 871 165.95
3 872 17.8
3 897 244.8
3 904 70.29
3 923 156.0
3 940 43.83
3 943 244.92
3 954 81.34
3 957 194.81
3 959 115.16
3 961 130.31
3 970 209.09
3 988 152.4
3 994 219.01
4 6 160.65
4 10 246.56
4 13 146.41
4 16 98.48
4 34 110.69
4 43 234.34
4 44 179.54
4 72 154.77
4 76 282.15
4 85 216.57
4 87 196.79
4 88 240.67
4 92 161.14
4 107 157.47
4 146 211.28
4 174 215.04
4 175 184.56
4 176 117.05
4 177 114.2
4 178 287.69
4 200 151.95
4 214 63.15
4 228 218.01
4 229 85.09
4 232 297.39
4 240 233.11
4 253 294.53
4 258 57.58
4 262 183.85
4 271 179.88
4 272 112.95
4 279 295.72
4 280 215.93
4 287 239.3
4 292 238.73
4 297 268.08
4 307 190.41
4 314 98.49
4 315 292.17
4 320 291.85
4 335 129.1
4 343 168.58
4 362 223.89
4 365 196.65
4 371 107.81
4 389 248.86
4 412 142.06
4 415 276.0
4 423 229.54
4 433 173.49
4 452 20.62
4 457 294.86
4 461 297.93
4 464 238.48
4 470 103.71
4 471 275.06
4 476 246.66
4 496 270.33
4 517 289.15
4 519 296.47
4 521 231.5
4 544 185.59
4 545 110.32
4 548 184.39
4 558 144.1
4 575 85.0
4 579 138.1
4 586 194.34
4 599 84.05
4 605 261.54
4 617 156.16
4 621 198.6
4 628 142.41
4 640 293.16
4 662 208.48
4 669 120.37
4 673 205.16
4 690 236.88
4 693 148.41
4 724 221.78
4 726 131.05
4 733 48.17
4 748 174.32
4 755 293.0
4 756 292.5
4 759 294.76
4 772 250.19
4 785 57.98
4 799 209.02
4 801 200.04
4 809 143.61
4 811 225.2
4 823 262.01
4 833 77.01
4 851 185.17
4 867 277.42
4 882 222.41
4 894 250.14
4 899 202.27
4 903 38.64
4 916 213.96
4 917 152.0
4 958 255.38
4 967 184.02
4 979 193.91
4 985 206.65
5 7 199.12
5 8 85.88
5 18 174.0
5 29 252.34
5 31 191.97
5 32 236.18
5 33 256.04
5 42 178.35
5 50 265.88
5 59 136.03
5 62 283.06
5 64 65.62
5 68 183.31
5 69 223.81
5 83 257.38
5 84 134.08
5 90 248.82
5 94 276.45
5 96 218.28
5 97 198.12
5 98 173.93
5 99 207.33
5 102 69.26
5 106 266.74
5 113 293.75
5 115 208.66
5 116 118.85
5 117 102.55
5 123 47.51
5 134 243.96
5 137 297.87
5 138 108.17
5 142 56.44
5 147 284.49
5 149 13.45
5 151 193.66
5 152 247.42
5 153 113.36
5 155 299.93
5 159 152.32
5 169 253.27
5 172 272.59
5 181 266.19
5 190 248.62
5 196 249.02
5 198 182.02
5 199 227.17
5 203 233.49
5 204 98.15
5 207 245.08
5 213 49.24
5 215 65.76
5 217 167.59
5 222 113.85
5 223 242.63
5 224 63.01
5 226 207.99
5 231 265.95
5 234 231.42
5 238 161.05
5 239 191.47
5 241 274.78
5 242 256.63
5 247 92.97
5 254 131.89
5 256 235.69
5 268 254.92
5 269 144.03
5 270 180.7
5 275 142.24
5 277 261.19
5 278 299.9
5 283 238.54
5 293 201.47
5 296 81.25
5 304 65.74
5 306 232.8
5 311 39.12
5 317 284.61
5 318 157.71
5 323 227.72
5 324 218.83
5 328 161.0
5 330 236.22
5 339 176.41
5 340 211.47
5 345 215.06
5 346 134.62
5 355 237.33
5 360 166.43
5 361 247.43
5 363 275.6
5 368 93.06
5 372 263.89
5 374 269.16
5 376 195.11
5 377 217.04
5 382 180.5
5 397 172.01
5 403 91.09
5 404 204.79
5 405 217.97
5 406 172.63
5 407 241.1
5 409 126.46
5 416 274.53
5 419 276.59
5 420 137.97
5 424 258.12
5 426 232.17
5 431 82.05
5 432 99.62
5 434 134.54
5 435 182.47
5 438 288.63
5 439 99.02
5 440 243.25
5 444 105.69
5 446 91.59
5 449 174.63
5 453 240.03
5 454 189.93
5 467 130.65
5 469 176.78
5 475 186.23
5 477 225.62
5 478 195.32
5 480 283.09
5 481 246.13
5 485 31.3
5 489 151.4
5 490 261.47
5 491 238.95
5 493 223.33
5 495 192.77
5 497 294.81
5 507 218.45
5 509 75.17
5 523 173.64
5 524 130.63
5 526 130.73
5 529 255.16
5 532 272.87
5 537 278.3
5 551 158.4
5 553 91.44
5 556 217.5
5 559 269.43
5 560 149.48
5 565 230.0
5 567 194.55
5 569 190.07
5 572 220.0
5 583 149.58
5 587 208.03
5 590 265.65
5 593 252.69
5 594 276.13
5 596 280.32
5 598 174.55
5 600 270.49
5 601 176.5
5 602 154.16
5 603 261.87
5 609 187.42
5 614 219.28
5 616 189.59
5 622 101.59
5 623 123.69
5 634 239.95
5 642 265.33
5 645 200.57
5 647 299.25
5 648 161.38
5 652 42.06
5 653 208.95
5 654 213.06
5 655 238.68
5 656 215.34
5 665 195.14
5 671 82.0
5 672 162.25
5 677 270.75
5 679 261.2
5 682 182.99
5 688 192.38
5 689 236.08
5 692 255.13
5 697 118.19
5 702 286.3
5 704 104.48
5 706 287.94
5 710 230.33
5 714 288.03
5 725 15.13
5 727 292.62
5 728 224.61
5 729 187.75
5 730 239.01
5 731 201.82
5 732 267.8
5 736 140.09
5 739 166.94
5 741 204.82
5 752 231.7
5 761 131.03
5 765 87.66
5 766 249.37
5 768 197.91
5 774 285.16
5 776 288.03
5 777 272.41
5 778 221.85
5 779 246.86
5 781 96.26
5 782 261.01
5 796 115.36
5 797 206.0
5 802 105.7
5 805 133.45
5 807 133.36
5 812 293.37
5 817 137.38
5 821 255.16
5 827 202.57
5 831 263.43
5 843 174.11
5 846 251.62
5 852 193.83
5 855 36.06
5 859 288.03
5 871 109.79
5 872 287.48
5 874 119.36
5 875 297.89
5 887 175.07
5 888 255.0
5 897 28.44
5 902 290.39
5 905 226.06
5 910 295.97
5 914 188.14
5 915 179.05
5 922 297.61
5 928 218.21
5 937 255.15
5 938 188.68
5 942 216.15
5 949 240.39
5 956 153.83
5 957 198.76
5 959 229.98
5 961 215.23
5 969 205.27
5 970 147.67
5 972 101.92
5 978 131.95
5 980 271.76
5 983 263.43
5 988 212.0
5 990 295.41
5 994 252.51
6 10 102.22
6 12 189.08
6 13 14.32
6 16 86.56
6 25 232.24
6 26 249.21
6 34 122.1
6 39 286.94
6 43 218.84
6 44 99.04
6 67 269.54
6 72 119.6
6 76 236.25
6 85 97.31
6 87 140.87
6 88 203.49
6 92 131.05
6 107 12.21
6 146 115.83
6 158 250.57
6 167 267.13
6 174 76.61
6 175 141.17
6 176 57.01
6 177 163.27
6 178 194.0
6 183 203.48
6 191 273.16
6 200 127.91
6 214 109.55
6 221 190.39
6 228 98.33
6 229 106.83
6 230 248.58
6 232 178.04
6 233 213.6
6 240 126.02
6 253 160.75
6 258 168.22
6 262 143.09
6 271 73.5
6 272 99.76
6 279 137.84
6 280 71.11
6 286 190.43
6 287 236.6
6 288 259.92
6 291 291.0
6 292 157.69
6 297 179.4
6 307 67.03
6 314 63.64
6 315 151.0
6 320 134.06
6 322 275.09
6 335 129.8
6 343 29.53
6 348 265.45
6 351 227.38
6 362 100.13
6 365 77.94
6 371 155.08
6 389 168.16
6 400 291.45
6 411 163.68
6 412 49.58
6 415 157.71
6 423 104.74
6 425 268.23
6 433 41.18
6 451 215.41
6 452 160.15
6 457 168.57
6 460 232.56
6 461 238.2
6 462 237.45
6 463 289.36
6 464 138.09
6 468 256.76
6 470 155.6
6 471 114.93
6 476 139.63
6 496 163.03
6 506 259.79
6 514 256.69
6 517 135.21
6 519 136.17
6 521 73.6
6 522 282.29
6 544 26.0
6 545 79.32
6 548 48.27
6 552 244.62
6 555 189.53
6 557 209.33
6 558 131.24
6 563 231.81
6 564 187.45
6 566 181.86
6 570 221.18
6 571 192.04
6 575 193.1
6 579 74.95
6 586 38.29
6 599 106.89
6 605 160.8
6 617 103.08
6 621 80.02
6 628 151.6
6 633 192.04
6 640 140.89
6 662 141.65
6 666 184.25
6 669 172.04
6 673 66.22
6 681 190.6
6 687 244.62
6 690 119.82
6 691 273.89
6 693 132.0
6 703 219.45
6 715 207.7
6 722 242.17
6 724 106.83
6 726 66.85
6 733 118.23
6 744 266.06
6 748 90.38
6 751 159.55
6 755 137.77
6 756 176.98
6 757 297.83
6 759 258.12
6 760 274.87
6 770 242.19
6 772 104.01
6 784 188.05
6 785 143.68
6 786 297.07
6 792 240.38
6 799 94.87
6 801 98.84
6 809 151.4
6 811 149.7
6 814 271.55
6 819 297.2
6 822 266.27
6 823 261.09
6 824 191.27
6 829 251.72
6 833 90.97
6 837 229.01
6 839 250.92
6 842 233.08
6 851 65.37
6 857 282.85
6 860 291.35
6 867 148.06
6 880 160.64
6 882 72.11
6 892 236.81
6 894 90.35
6 898 226.64
6 899 46.75
6 900 250.42
6 903 169.96
6 907 279.8
6 909 276.63
6 916 196.12
6 917 49.01
6 927 289.35
6 935 261.66
6 946 239.92
6 958 138.76
6 963 235.42
6 966 292.12
6 967 118.38
6 979 117.75
6 985 108.23
6 992 278.87
7 8 246.14
7 18 35.01
7 31 228.11
7 32 164.35
7 33 63.91
7 59 221.44
7 64 157.85
7 68 55.79
7 83 58.26
7 84 269.85
7 90 289.88
7 97 28.28
7 102 244.25
7 113 243.31
7 116 217.22
7 117 198.44
7 123 187.61
7 135 286.81
7 138 127.95
7 142 148.0
7 149 197.44
7 151 228.18
7 153 111.09
7 163 272.24
7 169 291.49
7 185 277.33
7 198 167.97
7 199 42.01
7 204 124.35
7 209 209.4
7 213 243.98
7 215 203.63
7 222 91.39
7 223 94.54
7 224 244.29
7 238 165.0
7 239 277.35
7 242 101.92
7 247 288.23
7 254 67.42
7 256 238.43
7 268 246.83
7 269 67.78
7 270 203.16
7 275 208.12
7 281 181.91
7 296 143.57
7 300 279.69
7 302 231.53
7 304 263.65
7 311 162.54
7 318 143.61
7 328 227.79
7 344 194.94
7 345 174.93
7 346 283.78
7 360 67.01
7 368 250.46
7 372 291.77
7 374 269.53
7 384 253.48
7 397 163.88
7 403 119.28
7 404 198.01
7 409 282.69
7 414 288.25
7 419 203.89
7 420 257.87
7 431 266.56
7 432 288.63
7 434 69.64
7 435 205.2
7 439 213.18
7 440 186.17
7 444 253.18
7 446 229.47
7 449 102.69
7 450 141.16
7 454 12.0
7 458 266.55
7 466 127.02
7 467 74.63
7 475 234.03
7 478 102.32
7 485 227.97
7 489 66.94
7 493 116.04
7 495 61.33
7 497 145.13
7 505 299.46
7 507 43.01
7 509 167.63
7 523 277.78
7 524 202.3
7 529 273.02
7 530 250.06
7 539 267.37
7 543 239.42
7 547 261.51
7 550 242.74
7 551 288.44
7 553 271.2
7 556 178.68
7 559 88.57
7 565 188.05
7 567 248.68
7 580 189.04
7 583 79.08
7 601 91.78
7 602 237.31
7 609 39.56
7 616 17.72
7 622 107.34
7 645 200.74
7 648 248.3
7 651 240.28
7 652 218.84
7 655 177.59
7 656 199.9
7 671 144.75
7 675 280.92
7 688 189.84
7 725 191.7
7 728 127.28
7 730 138.29
7 731 52.35
7 732 280.4
7 734 218.0
7 736 299.17
7 739 295.04
7 750 200.57
7 752 49.04
7 765 226.42
7 766 116.3
7 768 153.88
7 780 253.14
7 781 104.96
7 782 62.65
7 790 209.7
7 796 236.41
7 802 176.79
7 805 226.32
7 810 244.24
7 816 248.52
7 817 255.84
7 818 257.12
7 827 3.61
7 832 178.07
7 836 143.14
7 855 205.55
7 871 89.63
7 872 109.66
7 874 245.31
7 897 178.63
7 904 152.16
7 915 284.83
7 923 249.82
7 940 127.61
7 942 261.32
7 954 164.21
7 957 100.72
7 959 43.74
7 961 159.2
7 970 111.29
7 972 270.96
7 988 176.88
7 994 250.12
8 18 214.04
8 31 277.66
8 32 222.04
8 33 291.61
8 42 209.86
8 50 185.8
8 54 275.48
8 58 282.73
8 59 220.42
8 61 231.97
8 62 209.81
8 64 88.6
8 68 246.95
8 69 227.26
8 77 288.57
8 81 216.34
8 84 207.42
8 94 253.5
8 96 180.55
8 97 235.68
8 98 243.28
8 99 196.31
8 102 21.47
8 105 235.28
8 106 290.5
8 108 249.61
8 112 238.32
8 113 258.91
8 115 186.43
8 116 63.79
8 117 64.35
8 121 268.21
8 123 133.36
8 134 232.65
8 135 259.02
8 137 239.71
8 138 187.11
8 142 104.39
8 149 98.98
8 151 279.37
8 153 187.77
8 155 220.42
8 156 268.66
8 159 132.1
8 163 278.47
8 172 222.5
8 181 189.53
8 195 298.41
8 196 204.24
8 198 159.67
8 199 262.73
8 203 171.76
8 204 174.8
8 207 160.8
8 209 292.58
8 210 274.12
8 213 101.79
8 215 149.84
8 217 212.71
8 222 154.95
8 223 259.27
8 224 127.41
8 225 279.55
8 226 278.49
8 231 181.66
8 234 164.14
8 238 245.41
8 239 272.26
8 241 196.0
8 242 273.31
8 243 239.45
8 247 71.02
8 254 181.91
8 259 292.06
8 268 208.69
8 269 207.17
8 270 266.54
8 275 94.83
8 277 187.42
8 283 284.4
8 289 229.54
8 290 232.01
8 293 156.35
8 296 102.69
8 304 71.06
8 306 171.73
8 309 223.38
8 311 97.25
8 313 285.27
8 317 276.09
8 318 148.22
8 319 237.93
8 323 235.93
8 324 284.53
8 328 104.08
8 330 292.62
8 339 91.21
8 340 125.92
8 345 192.84
8 346 48.85
8 354 275.8
8 355 273.24
8 359 283.55
8 360 232.7
8 361 162.05
8 363 201.25
8 368 7.21
8 372 201.61
8 374 217.04
8 376 149.28
8 377 147.71
8 382 98.33
8 394 238.45
8 397 151.33
8 403 163.52
8 404 170.21
8 405 132.31
8 406 165.72
8 407 168.27
8 409 41.77
8 414 277.46
8 416 206.04
8 419 254.03
8 420 59.51
8 424 172.51
8 426 240.26
8 431 37.48
8 432 140.73
8 434 176.51
8 435 268.33
8 439 48.3
8 440 220.86
8 443 286.42
8 444 179.14
8 446 171.17
8 449 184.04
8 453 291.2
8 454 234.92
8 467 192.26
8 469 90.92
8 475 271.53
8 477 218.19
8 478 269.19
8 481 162.64
8 482 255.07
8 485 92.02
8 489 215.93
8 490 273.0
8 491 153.08
8 493 228.04
8 495 257.64
8 501 250.8
8 504 262.08
8 505 260.28
8 507 251.79
8 509 79.16
8 513 266.69
8 523 251.98
8 524 216.26
8 526 125.51
8 532 217.31
8 537 228.32
8 551 230.64
8 553 147.14
8 559 296.66
8 560 153.73
8 565 204.27
8 567 133.63
8 569 156.4
8 572 271.16
8 581 271.97
8 583 218.11
8 587 267.47
8 588 286.09
8 591 294.33
8 593 215.0
8 598 95.13
8 601 249.05
8 602 237.7
8 603 253.95
8 607 250.06
8 609 246.52
8 614 140.66
8 616 232.16
8 622 171.05
8 623 156.52
8 624 246.13
8 625 274.53
8 634 155.08
8 635 258.94
8 638 275.26
8 642 223.66
8 645 164.01
8 647 235.49
8 648 243.94
8 652 43.83
8 653 130.1
8 654 144.2
8 655 219.18
8 656 181.6
8 665 233.79
8 668 256.81
8 671 162.98
8 672 219.16
8 675 293.74
8 678 279.01
8 679 210.87
8 682 256.6
8 683 268.81
8 688 160.03
8 689 157.01
8 692 189.16
8 697 127.06
8 702 209.75
8 704 121.41
8 725 78.11
8 727 207.85
8 728 224.74
8 729 215.15
8 730 236.6
8 731 230.55
8 732 210.95
8 736 57.14
8 739 238.89
8 741 223.57
8 752 265.32
8 761 55.66
8 765 167.71
8 766 258.21
8 768 183.5
8 774 206.12
8 776 264.12
8 777 188.86
8 778 136.06
8 779 233.9
8 781 144.37
8 790 286.02
8 796 45.04
8 797 136.31
8 802 191.45
8 805 73.17
8 807 57.01
8 812 207.51
8 817 215.76
8 827 249.06
8 831 178.87
8 841 286.23
8 843 217.59
8 844 297.62
8 846 288.36
8 852 197.73
8 855 118.81
8 859 225.85
8 871 161.41
8 874 198.01
8 878 257.11
8 887 156.11
8 888 218.63
8 890 257.11
8 895 278.86
8 897 81.88
8 902 207.33
8 905 143.93
8 906 262.62
8 914 180.28
8 915 256.53
8 921 245.54
8 922 241.18
8 928 196.37
8 929 257.73
8 937 288.44
8 938 147.19
8 949 206.41
8 956 202.11
8 957 272.09
8 959 284.61
8 961 200.19
8 964 288.4
8 969 121.82
8 970 224.51
8 972 25.06
8 973 275.68
8 974 258.64
8 978 157.71
8 980 190.03
8 983 279.73
8 988 188.45
8 990 293.66
8 994 204.3
9 20 118.42
9 23 296.82
9 27 75.43
9 29 64.38
9 31 211.62
9 38 241.66
9 42 181.04
9 51 254.43
9 53 294.61
9 55 209.81
9 59 207.04
9 63 137.54
9 65 174.81
9 66 130.39
9 69 235.93
9 70 241.4
9 78 290.85
9 84 172.41
9 89 185.27
9 90 175.07
9 95 140.89
9 98 131.24
9 99 272.66
9 106 171.99
9 111 244.0
9 114 66.37
9 115 298.87
9 123 272.88
9 130 91.44
9 134 276.38
9 136 223.27
9 140 258.24
9 141 297.11
9 145 124.43
9 147 19.42
9 149 292.86
9 151 212.47
9 152 126.04
9 157 288.29
9 159 294.28
9 166 141.48
9 169 177.65
9 170 55.11
9 173 177.25
9 182 177.51
9 184 248.71
9 186 191.06
9 189 173.57
9 190 61.98
9 205 243.26
9 211 165.33
9 213 266.74
9 215 249.47
9 217 160.8
9 224 243.52
9 226 101.02
9 238 268.17
9 239 152.12
9 256 232.62
9 267 141.72
9 270 234.92
9 273 138.71
9 278 160.2
9 282 163.48
9 283 105.69
9 285 207.56
9 301 126.67
9 304 296.95
9 308 112.0
9 317 277.04
9 323 222.77
9 324 85.33
9 326 224.56
9 327 95.13
9 330 77.47
9 334 270.6
9 349 139.18
9 355 138.2
9 383 294.68
9 387 21.59
9 388 61.03
9 398 242.94
9 406 266.33
9 422 204.53
9 426 222.71
9 432 227.24
9 435 233.47
9 438 92.27
9 444 199.28
9 446 218.44
9 448 234.48
9 453 88.24
9 456 295.58
9 472 86.12
9 474 279.41
9 475 201.69
9 477 264.32
9 479 152.5
9 480 67.08
9 483 231.22
9 485 280.82
9 490 211.87
9 500 234.8
9 502 173.44
9 523 150.47
9 524 225.89
9 526 274.26
9 529 206.71
9 538 53.41
9 549 131.06
9 551 148.66
9 553 219.86
9 554 136.88
9 556 287.4
9 560 251.14
9 562 222.8
9 568 270.48
9 572 103.97
9 574 250.05
9 576 261.17
9 587 99.28
9 590 42.76
9 594 143.68
9 595 192.37
9 596 40.72
9 600 45.62
9 602 190.63
9 603 270.01
9 613 174.04
9 619 64.01
9 620 292.34
9 623 217.72
9 648 179.64
9 650 212.44
9 658 248.94
9 659 112.29
9 661 225.14
9 663 268.17
9 665 153.57
9 670 172.9
9 671 295.14
9 672 147.6
9 676 199.46
9 677 148.93
9 682 129.06
9 685 239.08
9 694 262.34
9 695 131.75
9 697 258.21
9 699 169.53
9 700 65.0
9 704 255.18
9 706 150.34
9 710 92.35
9 713 231.25
9 714 69.35
9 716 261.55
9 729 185.15
9 735 60.14
9 739 140.43
9 741 199.42
9 743 60.83
9 745 160.65
9 754 169.59
9 764 280.42
9 765 222.52
9 767 236.14
9 779 281.3
9 783 151.03
9 789 287.41
9 802 254.14
9 803 269.9
9 806 146.99
9 808 217.69
9 817 178.0
9 820 220.08
9 821 69.32
9 835 220.11
9 843 158.52
9 846 130.17
9 852 238.81
9 853 14.56
9 855 270.25
9 858 158.11
9 861 195.29
9 874 193.31
9 875 23.32
9 879 185.31
9 881 83.49
9 883 142.02
9 886 202.06
9 887 290.33
9 889 152.8
9 896 78.43
9 901 250.34
9 910 98.41
9 914 266.28
9 915 143.4
9 918 211.4
9 928 299.26
9 933 190.85
9 936 252.58
9 937 141.06
9 942 185.22
9 956 167.59
9 960 97.08
9 978 222.8
9 983 196.74
9 990 259.04
9 991 102.49
10 12 181.22
10 13 112.41
10 16 188.1
10 17 203.77
10 22 298.33
10 24 244.52
10 25 190.1
10 26 149.19
10 30 278.54
10 34 165.74
10 39 236.71
10 43 196.49
10 44 187.75
10 45 255.57
10 56 216.93
10 67 241.07
10 72 133.0
10 76 187.42
10 79 286.7
10 82 241.11
