3000 128505
11 1039 99.46
11 1145 88.64
11 1175 65.19
11 1244 78.19
11 1431 76.53
11 1471 54.59
11 1479 77.2
11 1560 99.04
11 1595 83.02
11 1633 88.64
11 1642 49.04
11 1731 91.39
11 1754 22.0
11 1800 73.01
11 1938 77.88
11 2050 55.17
11 2146 60.88
11 2181 56.3
11 2247 25.06
11 2266 76.42
11 2291 57.25
11 2467 71.2
11 2489 15.62
11 2493 31.32
11 2519 57.69
11 2522 80.41
11 2526 76.22
11 2588 79.12
11 2687 73.55
11 2740 22.85
11 2808 82.76
11 2832 59.14
11 2842 81.4
11 2882 99.62
12 125 36.12
12 186 63.57
12 206 69.07
12 236 39.05
12 290 92.2
12 294 72.03
12 435 85.63
12 519 64.51
12 522 43.14
12 543 33.06
12 546 67.12
12 587 66.03
12 595 68.0
12 699 63.25
12 711 52.61
12 744 99.7
12 777 31.14
12 803 92.1
12 807 77.42
12 893 92.72
12 951 69.77
12 952 60.54
12 967 31.14
12 977 86.56
12 979 31.26
12 996 75.69
12 1002 91.07
12 1052 70.01
12 1091 99.01
12 1132 66.48
12 1141 95.19
12 1148 31.11
12 1159 43.86
12 1192 63.6
12 1208 77.39
12 1226 27.51
12 1240 90.52
12 1286 95.05
12 1308 32.02
12 1456 41.23
12 1469 98.08
12 1496 99.41
12 1498 88.05
12 1539 38.08
12 1613 70.01
12 1655 30.08
12 1674 46.1
12 1784 77.13
12 1788 82.22
12 1935 7.81
12 1976 93.68
12 1978 90.76
12 2013 99.01
12 2061 50.01
12 2071 49.37
12 2137 68.59
12 2144 67.42
12 2151 51.48
12 2174 88.6
12 2229 9.43
12 2262 53.24
12 2279 18.44
12 2280 33.02
12 2305 81.02
12 2318 54.12
12 2357 44.29
12 2374 7.81
12 2404 58.31
12 2508 46.52
12 2532 85.62
12 2578 98.43
12 2631 92.35
12 2676 68.68
12 2705 31.32
12 2769 13.04
12 2772 96.38
12 2786 49.01
12 2795 48.76
12 2869 84.39
12 2871 97.01
12 2875 62.48
12 2904 28.07
12 2927 77.32
12 2975 87.32
13 70 90.92
13 92 56.3
13 100 89.38
13 146 80.4
13 190 33.53
13 208 32.7
13 239 62.18
13 255 89.2
13 265 79.12
13 271 73.35
13 303 80.72
13 305 49.04
13 306 79.31
13 321 72.9
13 347 70.6
13 450 98.48
13 498 38.05
13 503 71.31
13 539 8.94
13 567 25.5
13 585 60.21
13 660 36.06
13 674 57.2
13 715 38.63
13 720 82.22
13 857 74.41
13 955 59.94
13 1017 59.41
13 1025 57.01
13 1033 71.45
13 1047 92.42
13 1086 64.38
13 1103 55.04
13 1110 83.41
13 1173 91.55
13 1237 87.0
13 1276 39.0
13 1332 99.46
13 1347 57.38
13 1374 44.05
13 1388 84.39
13 1395 94.54
13 1396 99.3
13 1463 71.84
13 1544 53.16
13 1554 58.08
13 1584 87.0
13 1600 96.61
13 1611 57.56
13 1670 42.11
13 1699 92.18
13 1711 78.87
13 1715 68.8
13 1776 67.07
13 1791 56.59
13 1802 82.46
13 1831 32.45
13 1863 61.4
13 1881 82.3
13 2098 95.27
13 2129 65.0
13 2131 90.91
13 2157 61.66
13 2189 95.01
13 2249 32.25
13 2302 94.3
13 2331 37.2
13 2442 48.92
13 2479 48.17
13 2496 75.33
13 2512 98.15
13 2520 90.92
13 2549 89.64
13 2554 58.52
13 2560 26.42
13 2620 22.83
13 2623 85.09
13 2678 85.29
13 2790 81.49
13 2823 34.21
13 2824 85.21
13 2853 62.8
13 2985 80.8
14 32 72.78
14 62 74.09
14 75 33.38
14 96 80.62
14 109 75.66
14 118 97.87
14 119 81.99
14 122 86.28
14 126 72.73
14 148 19.1
14 194 52.77
14 204 96.05
14 205 69.07
14 219 73.88
14 275 65.31
14 285 95.43
14 313 20.52
14 354 29.12
14 419 76.61
14 451 35.81
14 453 11.66
14 486 55.01
14 534 96.34
14 565 99.16
14 624 30.36
14 661 93.09
14 669 94.89
14 731 62.29
14 739 36.24
14 783 44.82
14 813 79.92
14 832 96.25
14 841 79.61
14 851 55.97
14 854 80.75
14 860 88.09
14 864 68.51
14 865 84.59
14 903 63.07
14 926 62.27
14 944 49.04
14 958 32.25
14 1044 74.97
14 1049 40.31
14 1061 98.23
14 1114 92.57
14 1165 37.12
14 1182 89.84
14 1215 40.26
14 1230 15.13
14 1267 68.1
14 1298 86.28
14 1310 87.8
14 1316 40.01
14 1319 97.01
14 1334 46.86
14 1335 59.77
14 1372 61.61
14 1382 48.83
14 1467 84.2
14 1520 46.4
14 1536 86.28
14 1647 91.01
14 1661 60.83
14 1717 46.32
14 1726 76.32
14 1762 53.41
14 1772 92.11
14 1825 90.09
14 1826 80.62
14 1862 49.65
14 1898 36.06
14 1908 71.18
14 1909 42.72
14 1915 93.74
14 1949 48.51
14 1990 58.69
14 2003 47.17
14 2004 20.62
14 2080 63.95
14 2139 54.45
14 2207 90.03
14 2341 53.24
14 2378 64.35
14 2445 95.71
14 2446 89.94
14 2475 17.03
14 2506 36.72
14 2525 52.39
14 2551 51.48
14 2573 74.25
14 2603 72.12
14 2640 35.36
14 2667 71.4
14 2755 62.61
14 2774 97.08
14 2828 7.0
14 2865 89.83
14 2886 29.07
14 2946 75.47
14 2957 90.05
15 33 75.13
15 80 45.71
15 127 99.04
15 153 79.03
15 198 33.29
15 249 68.6
15 308 82.54
15 350 40.05
15 357 67.36
15 365 92.1
15 434 74.81
15 578 87.14
15 583 92.14
15 623 84.81
15 627 87.24
15 652 49.37
15 658 64.5
15 681 86.41
15 696 65.79
15 735 88.39
15 815 46.01
15 894 45.8
15 900 76.97
15 916 86.54
15 946 26.25
15 971 84.02
15 1027 74.85
15 1050 87.69
15 1059 69.53
15 1085 91.18
15 1087 53.15
15 1119 60.8
15 1197 92.35
15 1228 94.41
15 1229 34.23
15 1249 58.42
15 1280 70.43
15 1339 91.42
15 1360 33.62
15 1411 91.53
15 1440 97.31
15 1571 92.65
15 1589 15.3
15 1643 61.0
15 1652 15.0
15 1700 56.44
15 1795 92.65
15 1819 81.05
15 1823 50.21
15 1835 97.02
15 1868 94.83
15 1941 31.3
15 1955 96.14
15 1973 64.82
15 1988 53.15
15 2068 90.35
15 2089 84.17
15 2268 92.11
15 2292 73.54
15 2319 40.31
15 2370 37.59
15 2382 88.06
15 2423 66.41
15 2457 62.36
15 2474 55.36
15 2482 83.65
15 2528 59.41
15 2579 49.09
15 2581 85.07
15 2690 86.16
15 2694 67.6
15 2700 60.37
15 2722 12.08
15 2723 45.0
15 2736 41.59
15 2743 85.62
15 2820 83.22
15 2826 17.12
15 2918 18.79
16 28 65.95
16 63 88.73
16 95 73.6
16 112 65.39
16 120 81.79
16 157 19.65
16 172 19.8
16 202 99.92
16 240 31.58
16 252 93.74
16 256 53.37
16 281 73.33
16 345 66.64
16 389 65.62
16 422 66.61
16 431 85.38
16 439 66.57
16 571 29.97
16 573 57.87
16 605 94.05
16 613 59.03
16 657 95.26
16 734 60.08
16 781 79.03
16 842 75.72
16 921 26.31
16 984 89.32
16 985 81.47
16 1010 81.86
16 1039 47.38
16 1071 89.82
16 1116 98.31
16 1126 83.45
16 1145 75.74
16 1175 92.96
16 1225 64.28
16 1258 62.01
16 1350 16.28
16 1369 66.47
16 1449 67.27
16 1518 25.71
16 1540 24.84
16 1560 58.08
16 1622 44.38
16 1633 75.74
16 1642 51.31
16 1723 94.85
16 1731 5.39
16 1754 92.35
16 1800 85.48
16 1810 51.87
16 1814 34.48
16 1870 92.35
16 1912 92.76
16 1946 53.04
16 2038 53.01
16 2050 88.41
16 2093 49.93
16 2135 23.77
16 2146 36.25
16 2165 81.84
16 2168 93.43
16 2181 45.01
16 2203 69.12
16 2220 60.54
16 2247 72.28
16 2266 47.71
16 2286 61.03
16 2291 41.19
16 2325 77.16
16 2342 76.84
16 2470 52.0
16 2489 83.95
16 2493 65.46
16 2519 44.05
16 2522 19.85
16 2565 72.0
16 2637 85.48
16 2687 44.29
16 2724 60.75
16 2740 74.04
16 2753 85.04
16 2770 98.41
16 2882 3.0
16 2947 64.41
16 2982 92.2
17 19 64.2
17 94 99.85
17 181 79.08
17 243 74.81
17 293 85.48
17 325 89.96
17 327 29.02
17 340 52.63
17 368 17.46
17 387 43.42
17 472 94.76
17 481 26.93
17 533 85.91
17 621 47.93
17 749 88.64
17 822 67.78
17 835 92.61
17 875 71.81
17 920 96.4
17 936 53.16
17 1056 80.78
17 1125 37.64
17 1150 68.24
17 1176 55.8
17 1201 80.52
17 1209 54.23
17 1210 77.83
17 1253 62.65
17 1262 53.85
17 1287 48.1
17 1304 88.02
17 1430 36.67
17 1470 39.62
17 1505 98.84
17 1573 54.04
17 1669 99.13
17 1684 94.94
17 1771 9.49
17 1824 69.31
17 1914 45.79
17 1934 67.42
17 1940 80.5
17 1969 88.6
17 1984 86.61
17 2018 67.54
17 2045 19.92
17 2073 33.96
17 2095 75.43
17 2171 68.88
17 2175 6.32
17 2228 38.08
17 2243 57.49
17 2263 76.56
17 2282 58.52
17 2338 27.31
17 2345 65.03
17 2396 99.62
17 2417 95.57
17 2447 56.08
17 2480 93.96
17 2499 47.04
17 2575 30.61
17 2632 90.05
17 2728 88.2
17 2764 95.43
17 2988 63.79
18 46 89.87
18 72 68.88
18 171 65.0
18 223 93.98
18 255 78.26
18 261 81.93
18 268 79.06
18 332 68.45
18 448 88.01
18 466 51.01
18 477 45.88
18 503 97.51
18 556 81.39
18 560 72.25
18 612 77.37
18 625 27.89
18 725 37.44
18 733 93.3
18 794 58.18
18 872 57.43
18 911 38.47
18 923 56.04
18 943 23.77
18 993 82.29
18 1035 42.72
18 1067 45.54
18 1097 63.25
18 1109 71.06
18 1134 40.02
18 1155 72.84
18 1171 51.4
18 1211 94.01
18 1236 77.25
18 1301 92.31
18 1364 54.59
18 1396 72.11
18 1399 62.37
18 1405 39.46
18 1421 19.03
18 1569 41.88
18 1644 77.99
18 1658 37.74
18 1686 93.81
18 1699 92.31
18 1705 81.05
18 1857 74.81
18 1891 54.34
18 1911 33.84
18 1951 11.18
18 2040 92.01
18 2041 69.35
18 2042 24.21
18 2051 99.46
18 2082 46.65
18 2098 87.71
18 2100 83.35
18 2115 84.01
18 2118 41.98
18 2161 91.35
18 2178 55.32
18 2188 56.86
18 2189 71.57
18 2200 58.42
18 2302 98.84
18 2313 94.11
18 2327 72.03
18 2441 49.04
18 2512 72.73
18 2521 95.78
18 2593 66.61
18 2614 30.23
18 2622 27.73
18 2706 98.66
18 2801 28.32
18 2919 87.73
18 2995 64.12
19 169 58.59
19 181 37.12
19 200 87.09
19 325 66.48
19 327 77.47
19 340 96.32
19 368 81.6
19 375 88.81
19 387 83.95
19 392 73.74
19 461 90.62
19 473 65.46
19 481 50.99
19 542 42.43
19 621 48.37
19 639 53.6
19 822 96.15
19 835 67.68
19 867 81.34
19 875 9.85
19 880 61.29
19 882 62.64
19 920 41.23
19 936 55.47
19 938 84.53
19 939 75.01
19 950 54.71
19 1125 85.48
19 1201 17.0
19 1233 96.18
19 1239 63.25
19 1262 11.0
19 1272 97.06
19 1430 78.09
19 1459 77.03
19 1470 25.55
19 1602 50.8
19 1651 78.45
19 1752 97.62
19 1771 56.86
19 1793 71.47
19 1840 92.66
19 1864 89.19
19 1914 87.1
19 1940 57.7
19 1950 50.25
19 1969 24.52
19 2018 11.05
19 2045 44.27
19 2073 87.01
19 2095 40.8
19 2116 67.18
19 2167 95.86
19 2171 86.53
19 2175 69.38
19 2228 43.6
19 2252 84.06
19 2263 51.79
19 2282 16.97
19 2338 91.42
19 2396 62.43
19 2417 82.76
19 2499 22.8
19 2516 53.6
19 2575 37.01
19 2632 37.01
19 2728 55.54
19 2768 84.9
19 2809 85.99
20 79 13.6
20 81 77.03
20 89 38.9
20 90 97.53
20 107 18.44
20 137 28.32
20 199 87.09
20 203 30.02
20 301 51.48
20 384 30.68
20 428 96.38
20 437 93.05
20 476 55.0
20 497 77.47
20 569 99.7
20 601 26.48
20 631 85.59
20 673 99.92
20 701 95.43
20 776 94.81
20 780 22.2
20 801 67.6
20 818 79.32
20 908 84.86
20 942 75.29
20 982 66.07
20 1065 61.07
20 1074 39.6
20 1106 13.0
20 1178 17.8
20 1202 88.59
20 1250 77.2
20 1281 95.13
20 1288 66.31
20 1293 67.96
20 1377 37.12
20 1393 82.98
20 1406 35.11
20 1507 60.96
20 1529 84.88
20 1534 80.99
20 1553 76.06
20 1583 65.3
20 1606 82.46
20 1628 24.33
20 1730 99.85
20 1745 84.72
20 1774 51.35
20 1847 15.03
20 1854 69.53
20 1884 32.57
20 1954 89.11
