1000 14099
6 992 28.23
6 996 34.48
7 13 42.72
7 37 58.19
7 48 86.61
7 68 67.12
7 119 41.4
7 123 48.27
7 215 83.55
7 253 82.71
7 292 67.78
7 302 76.56
7 304 82.76
7 307 87.64
7 378 82.68
7 387 43.28
7 402 98.72
7 454 77.01
7 462 33.62
7 466 48.26
7 476 48.7
7 526 94.02
7 558 96.8
7 575 60.21
7 589 67.27
7 600 77.42
7 643 40.02
7 674 34.79
7 676 89.84
7 753 73.98
7 811 76.16
7 815 66.61
7 845 85.28
7 854 24.84
7 899 38.29
7 939 39.2
7 949 93.24
7 984 91.53
8 54 80.45
8 148 49.19
8 166 95.35
8 184 75.17
8 228 75.29
8 235 69.35
8 246 68.45
8 293 47.41
8 380 80.16
8 435 55.46
8 450 57.28
8 498 66.37
8 501 28.46
8 505 99.25
8 533 96.6
8 562 90.71
8 567 30.15
8 570 74.55
8 714 89.81
8 781 58.42
8 782 16.76
8 800 50.0
8 803 44.41
8 819 80.08
8 851 72.24
8 861 52.61
8 881 22.83
8 905 87.37
8 960 43.19
8 963 96.08
8 967 78.39
8 994 67.42
9 131 44.28
9 147 81.84
9 209 18.6
9 321 35.69
9 337 27.29
9 369 79.31
9 390 68.35
9 419 54.08
9 457 83.49
9 480 49.98
9 495 62.3
9 577 77.16
9 583 58.26
9 588 42.54
9 627 68.45
9 651 50.16
9 696 21.47
9 710 38.08
9 794 30.89
9 836 45.79
9 846 57.56
9 876 38.47
9 912 60.14
9 927 70.29
9 948 97.42
9 972 65.46
10 41 63.13
10 57 80.5
10 105 72.01
10 116 41.11
10 151 87.56
10 161 35.13
10 183 39.62
10 194 32.25
10 195 71.31
10 227 72.35
10 245 29.12
10 260 65.38
10 278 48.76
10 287 75.17
10 332 75.54
10 386 6.08
10 409 63.35
10 437 80.01
10 448 76.55
10 461 50.0
10 493 85.48
10 500 38.01
10 527 75.15
10 535 65.19
10 551 89.5
10 620 39.2
10 713 86.47
10 770 92.7
10 842 55.8
10 848 82.29
11 63 96.02
11 66 97.31
11 82 87.21
11 96 78.09
11 134 96.46
11 169 97.42
11 254 89.14
11 256 13.6
11 277 85.7
11 315 99.76
11 365 72.01
11 477 76.79
11 494 80.16
11 513 83.24
11 532 50.25
11 568 71.85
11 572 77.16
11 596 78.77
11 664 46.04
11 685 83.17
11 745 70.21
11 814 66.53
11 882 95.41
11 883 82.46
11 908 95.69
11 958 39.41
11 962 91.55
11 964 23.09
11 966 42.76
11 978 20.88
12 36 57.31
12 89 68.03
12 150 89.55
12 265 18.25
12 370 30.81
12 452 19.1
12 508 85.33
12 509 52.01
12 517 58.25
12 683 60.13
12 699 43.93
12 821 31.05
12 835 27.66
12 858 42.01
12 869 15.65
12 944 58.94
12 959 57.38
12 973 96.54
13 37 15.52
13 48 46.86
13 77 87.64
13 119 83.24
13 123 8.06
13 136 89.0
13 249 83.1
13 253 89.14
13 302 85.48
13 304 52.01
13 306 87.8
13 307 70.61
13 358 97.62
13 378 55.15
13 387 49.48
13 416 82.86
13 462 55.36
13 466 42.0
13 476 91.42
13 478 76.84
13 558 55.9
13 571 94.58
13 575 60.0
13 580 98.15
13 589 85.38
13 600 97.62
13 632 69.77
13 643 62.27
13 656 85.51
13 674 54.08
13 720 81.06
13 744 99.98
13 753 80.61
13 801 90.38
13 811 41.18
13 815 39.01
13 845 46.87
13 854 56.14
13 899 66.49
13 939 78.82
13 943 91.09
13 975 84.53
13 984 61.98
14 34 75.8
14 101 46.57
14 125 95.9
14 197 62.13
14 205 99.08
14 231 67.27
14 232 5.39
14 319 84.9
14 471 53.25
14 474 37.95
14 491 13.93
14 507 81.02
14 547 45.0
14 678 70.03
14 693 61.4
14 716 46.65
14 731 80.21
14 749 77.16
14 795 54.82
14 855 62.8
14 891 59.93
14 906 32.98
14 941 83.55
14 946 85.0
15 196 10.2
15 198 97.58
15 234 86.02
15 282 94.3
15 288 49.04
15 294 56.01
15 335 94.37
15 345 93.68
15 359 66.84
15 366 91.24
15 367 61.01
15 382 91.61
15 391 81.44
15 418 96.4
15 444 67.0
15 541 98.35
15 604 99.05
15 626 80.45
15 705 48.26
15 719 74.24
15 735 68.01
15 740 93.74
15 746 65.86
15 805 9.85
15 825 81.15
15 844 84.88
15 857 37.05
15 878 58.46
15 888 86.33
15 900 48.51
15 965 65.01
15 976 46.1
16 146 62.39
16 221 99.37
16 301 26.68
16 320 89.2
16 326 65.19
16 420 89.01
16 595 82.39
16 662 32.02
16 834 99.46
16 985 85.8
17 23 83.19
17 53 60.07
17 72 94.63
17 73 96.6
17 83 89.0
17 208 45.31
17 220 63.56
17 226 72.95
17 297 78.45
17 323 78.11
17 331 81.84
17 340 48.1
17 342 85.09
17 354 37.22
17 362 75.47
17 433 75.5
17 445 68.1
17 522 39.2
17 549 64.5
17 569 57.25
17 576 40.72
17 601 20.62
17 612 94.81
17 614 25.02
17 649 72.09
17 711 78.1
17 739 81.41
17 762 57.71
17 778 65.8
17 808 91.01
17 877 99.18
17 922 90.35
18 91 98.08
18 95 40.16
18 167 60.54
18 187 64.66
18 216 67.27
18 234 76.32
18 275 95.9
18 391 75.58
18 418 90.24
18 443 59.41
18 581 84.77
18 604 65.0
18 618 62.01
18 659 50.45
18 680 47.04
18 722 68.68
18 818 82.15
18 850 48.7
18 907 68.01
18 913 75.15
18 947 47.13
18 995 80.41
19 60 45.19
19 152 75.96
19 158 67.42
19 172 38.91
19 242 78.24
19 248 87.36
19 250 86.33
19 272 15.3
19 327 61.2
19 464 38.05
19 468 68.03
19 469 72.8
19 482 17.0
19 516 80.31
19 539 37.64
19 544 93.41
19 584 93.81
19 594 97.41
19 610 97.95
19 647 92.03
19 732 92.31
19 828 19.65
19 849 96.88
19 880 77.47
19 914 61.98
19 956 65.0
19 970 42.58
19 977 36.24
20 65 77.67
20 71 82.2
20 88 92.76
20 90 91.48
20 133 75.18
20 134 99.3
20 138 59.54
20 144 82.15
20 201 76.69
20 214 41.01
20 290 92.42
20 300 82.29
20 303 45.22
20 357 62.03
20 394 52.15
20 417 73.03
20 424 69.46
20 426 91.68
20 488 98.48
20 566 19.42
20 578 59.82
20 590 70.43
20 621 31.14
20 673 88.12
20 727 95.34
20 741 55.73
20 838 91.59
20 873 45.97
20 924 89.4
20 931 8.06
20 935 97.72
20 953 15.03
20 987 42.43
21 26 14.87
21 54 88.68
21 97 55.95
21 166 93.51
21 179 50.57
21 239 62.17
21 276 24.04
21 371 47.01
21 403 38.42
21 449 80.65
21 496 76.54
21 505 93.39
21 531 74.63
21 622 97.65
21 637 33.54
21 670 60.01
21 686 83.6
21 752 77.88
21 776 28.16
21 810 79.71
21 859 28.16
21 892 85.59
21 898 16.64
21 952 67.2
21 963 83.45
21 981 64.2
22 112 77.2
22 203 86.05
22 243 49.98
22 258 95.51
22 280 65.74
22 310 49.2
22 313 87.97
22 348 82.88
22 374 38.05
22 392 65.76
22 393 98.09
22 397 46.14
22 413 63.06
22 487 77.28
22 528 63.89
22 565 77.1
22 624 92.01
22 638 79.85
22 658 84.22
22 679 43.74
22 691 67.62
22 797 65.44
22 831 55.47
22 865 84.15
22 911 83.82
22 934 96.93
22 955 78.41
23 53 75.89
23 56 29.97
23 61 77.2
23 83 56.85
23 103 40.25
23 108 55.76
23 115 58.6
23 208 97.2
23 226 11.05
23 297 13.0
23 331 45.28
23 340 42.01
23 354 46.24
23 361 81.02
23 362 44.82
23 368 73.98
23 412 43.93
23 445 71.81
23 470 91.24
23 522 84.2
23 534 85.73
23 538 91.83
23 561 85.6
23 569 26.0
23 576 58.01
23 579 95.52
23 586 95.19
23 601 81.58
23 605 92.85
23 649 65.62
23 695 58.83
23 739 3.61
23 778 78.16
23 950 84.31
23 957 89.44
23 991 45.18
24 37 85.7
24 48 66.12
24 77 88.01
24 123 96.01
24 230 93.43
24 304 84.39
24 325 34.48
24 347 89.99
24 378 94.83
24 416 25.63
24 478 24.35
24 499 88.87
24 558 55.33
24 563 46.69
24 571 26.25
24 580 17.03
24 592 70.21
24 599 35.47
24 632 72.47
24 654 73.44
24 656 95.41
24 720 54.64
24 769 9.85
24 777 26.0
24 811 79.4
24 815 97.25
24 845 70.35
24 875 58.55
24 909 52.5
24 943 10.3
24 975 74.04
24 984 89.81
25 30 98.76
25 49 59.14
25 67 85.62
25 78 99.32
25 81 80.65
25 126 96.52
25 178 97.14
25 219 83.6
25 223 65.51
25 247 66.48
25 257 95.27
25 263 76.53
25 309 90.82
25 324 68.95
25 328 37.2
25 338 83.23
25 408 72.56
25 459 83.36
25 460 42.95
25 486 76.79
25 492 82.46
25 556 63.32
25 557 68.6
25 615 58.6
25 645 66.31
25 646 73.01
25 648 95.52
25 657 23.26
25 676 91.24
25 784 60.13
25 823 55.54
25 870 20.12
25 887 90.6
25 893 67.36
26 97 45.88
26 179 41.23
26 239 61.74
26 276 35.0
26 371 32.45
26 395 88.39
26 403 47.93
26 449 65.8
26 496 61.68
26 531 84.08
26 622 89.87
26 637 35.01
26 670 66.29
26 686 69.53
26 724 98.41
26 728 97.01
26 752 80.31
26 776 37.12
26 810 90.55
26 859 18.38
26 892 89.5
26 898 19.65
26 952 53.15
26 963 97.19
26 981 77.1
27 52 91.42
27 76 75.61
27 98 35.47
27 107 46.23
27 109 40.2
27 207 99.74
27 221 21.1
27 252 43.17
27 301 92.76
27 305 53.71
27 320 43.66
27 326 67.98
27 355 9.06
27 420 57.31
27 434 20.25
27 483 46.96
27 510 77.93
27 555 91.24
27 595 49.73
27 625 50.57
27 633 82.86
27 641 77.34
27 655 49.24
27 702 73.98
27 758 8.0
27 785 18.03
28 124 96.6
28 191 36.06
28 193 55.0
28 318 40.61
28 333 85.09
28 351 71.69
28 436 51.31
28 447 78.87
28 455 57.38
28 514 55.87
28 525 44.65
28 706 53.24
28 725 82.57
28 783 85.44
28 787 54.57
28 802 34.18
28 897 58.22
28 923 65.86
28 926 62.97
28 983 95.71
29 50 60.88
29 55 32.02
29 69 55.61
29 170 99.69
29 190 84.72
29 233 90.38
29 264 68.68
29 271 81.49
29 286 54.41
29 329 98.09
29 375 95.19
29 377 80.78
29 383 31.02
29 429 69.34
29 458 55.33
29 472 58.82
29 540 74.03
29 613 50.0
29 635 96.61
29 669 87.05
29 709 81.49
29 771 55.17
29 792 26.93
29 817 18.11
29 822 87.8
29 852 52.15
29 868 68.15
29 872 49.25
29 879 74.06
29 885 59.2
29 937 14.42
29 980 72.92
30 49 39.81
30 64 95.71
30 78 15.81
30 81 83.82
30 87 72.47
30 92 15.3
30 118 40.16
30 155 94.34
30 178 88.41
30 180 82.81
30 223 67.54
30 257 61.29
30 263 26.17
30 309 11.18
30 324 81.41
30 328 92.62
30 335 75.43
30 382 88.26
30 402 98.08
30 404 89.29
30 406 91.68
30 407 63.81
30 444 93.15
30 475 24.35
30 486 97.25
30 556 85.09
30 615 74.67
30 617 74.4
30 645 62.97
30 717 71.03
30 735 93.01
30 750 73.11
30 784 96.8
30 823 76.84
30 863 73.24
30 919 20.59
30 974 96.54
31 57 57.28
31 59 46.87
31 60 90.14
31 100 88.55
31 116 96.65
31 127 20.62
31 151 91.35
31 152 78.75
31 174 30.23
31 181 98.62
31 222 26.08
31 260 96.25
31 284 46.69
31 341 89.11
31 343 94.53
31 344 29.83
31 414 37.12
31 437 87.01
31 448 71.2
31 461 89.96
31 463 78.77
31 468 66.73
31 469 75.69
31 481 50.0
31 535 70.8
31 544 89.31
31 550 3.0
31 574 84.02
31 584 96.26
31 594 68.24
31 610 48.75
31 647 44.41
31 677 83.45
31 713 72.8
31 770 51.48
31 841 68.6
31 917 92.2
31 921 99.92
32 52 74.63
32 99 41.05
32 135 61.85
32 264 79.93
32 268 73.41
32 270 16.16
32 291 42.72
32 377 65.86
32 400 39.0
32 429 87.48
32 431 97.51
32 506 99.18
32 510 92.62
32 548 21.84
32 591 61.91
32 644 68.0
32 672 73.01
32 714 94.64
32 796 97.08
32 827 66.27
32 832 36.24
32 853 18.03
32 862 98.84
32 879 70.66
32 989 23.09
32 997 55.73
33 63 51.01
33 66 71.2
33 79 62.29
33 84 61.29
33 132 74.17
33 164 38.21
33 165 69.01
33 168 65.52
33 266 39.12
33 283 66.22
33 285 71.06
33 315 35.17
33 596 80.06
33 630 15.3
33 639 50.16
33 666 32.56
33 882 36.8
33 958 92.42
33 962 68.88
33 966 94.79
34 101 73.0
34 129 66.1
34 197 67.19
34 224 40.8
34 232 73.11
34 334 70.52
34 360 66.48
34 415 85.76
34 431 86.37
34 441 46.84
34 471 31.02
34 474 94.67
34 491 69.31
34 497 48.27
34 506 64.9
34 542 81.4
34 547 61.0
34 668 77.1
34 693 46.17
34 716 72.12
34 728 95.89
34 731 92.09
34 755 62.51
34 795 75.43
34 827 99.36
34 855 55.01
34 864 92.7
34 891 71.34
34 906 93.48
34 941 64.51
34 942 42.0
34 946 96.25
35 44 85.02
35 58 51.97
35 70 73.33
35 85 93.24
35 106 76.92
35 114 20.0
35 130 79.31
35 186 91.71
35 217 15.0
35 236 83.53
35 259 21.93
35 273 22.83
35 299 80.23
35 336 76.12
35 339 45.0
35 502 54.49
35 504 34.23
35 511 80.75
35 523 67.47
35 546 39.92
35 552 42.95
35 603 90.45
35 631 25.5
35 667 29.7
35 688 89.87
35 707 78.29
35 723 68.6
35 738 93.91
35 809 89.81
35 910 68.66
35 992 94.15
35 996 71.45
36 89 94.64
36 150 90.47
36 265 55.32
36 361 70.03
36 368 68.12
36 370 34.18
36 452 48.33
36 470 54.04
36 508 28.46
36 509 7.07
36 517 59.09
36 534 95.63
36 538 45.54
36 561 65.12
36 579 99.72
36 586 98.76
36 605 56.32
36 683 3.61
36 695 74.69
36 699 75.66
36 718 93.34
36 748 61.68
36 821 69.29
36 835 76.49
36 858 75.29
36 869 64.5
36 944 95.67
36 950 86.15
36 959 68.6
36 973 70.09
37 48 35.34
37 77 80.62
37 119 98.39
37 123 11.31
37 136 87.36
37 230 98.66
37 249 81.25
37 253 97.45
37 302 92.18
37 304 44.41
37 306 89.05
37 307 71.59
37 325 86.37
37 358 96.57
37 378 52.17
37 387 58.59
37 416 67.96
37 422 96.54
37 462 69.05
37 466 48.38
37 478 61.35
37 558 42.8
37 571 80.0
37 575 65.73
37 580 82.73
37 589 94.81
37 632 59.2
37 643 74.03
37 656 80.01
37 674 67.47
37 720 69.12
37 753 89.4
37 769 93.15
37 777 97.35
37 801 89.02
37 811 31.89
37 815 38.48
37 845 36.69
37 854 71.0
37 899 80.62
37 939 93.49
37 943 75.58
37 975 73.82
37 984 57.14
38 124 45.12
38 159 19.92
38 193 82.35
38 211 44.38
38 681 59.62
38 766 33.02
38 791 96.03
38 824 15.13
38 926 84.48
39 317 90.03
39 380 72.9
39 435 89.56
39 485 1.0
39 757 34.48
39 789 42.2
39 851 86.28
39 925 64.28
39 951 26.48
39 994 60.93
40 104 4.12
40 173 70.11
40 212 72.78
40 229 74.28
40 255 82.73
40 322 68.73
40 405 57.97
40 427 20.02
40 442 80.45
40 473 81.88
40 515 75.18
40 607 83.82
40 671 60.17
40 708 98.35
40 742 64.01
40 812 86.35
40 822 99.04
40 839 80.45
40 915 98.18
40 918 89.5
40 932 83.22
40 938 91.68
40 982 97.05
40 999 85.09
41 105 67.08
41 116 75.66
41 141 73.0
41 151 81.84
41 161 51.35
41 177 76.84
41 183 99.36
41 194 89.63
41 195 62.63
41 227 88.28
41 245 79.76
41 287 45.0
41 332 41.87
41 386 67.9
41 409 40.82
41 437 80.96
41 448 92.89
41 461 78.01
41 493 86.33
41 494 98.27
41 500 41.23
41 527 75.69
41 551 43.83
41 608 72.01
41 620 52.04
41 636 90.8
41 756 48.27
41 780 95.44
41 826 90.21
41 848 35.11
41 894 98.01
41 927 78.57
41 986 46.27
42 153 81.39
42 176 54.82
42 187 54.67
42 216 51.86
42 251 47.8
42 269 50.48
42 274 59.17
42 376 29.73
42 388 81.61
42 585 70.34
42 587 75.6
42 618 58.01
42 650 75.47
42 659 68.88
42 675 45.31
42 760 60.37
42 816 69.35
42 818 78.06
42 850 77.52
42 907 87.3
42 961 87.78
42 990 92.2
42 995 54.92
43 111 78.03
43 113 12.53
43 120 78.92
43 122 71.81
43 154 40.01
43 160 36.4
43 163 66.75
43 173 93.39
43 199 11.7
43 210 74.32
43 312 17.46
43 322 99.37
43 330 84.2
43 349 95.78
43 410 39.82
43 440 77.9
43 553 64.78
43 607 81.0
43 652 24.08
43 663 93.43
43 694 53.6
43 748 91.48
43 788 98.68
43 812 89.19
43 829 45.0
43 902 25.02
43 938 80.6
43 940 49.73
43 950 92.01
43 968 35.0
43 973 77.03
43 988 56.32
43 998 67.07
44 58 89.59
44 70 15.0
44 114 70.41
44 130 10.82
44 186 93.02
44 200 74.15
44 213 79.51
44 217 73.82
44 236 44.27
44 238 84.0
44 240 82.33
44 244 94.18
44 259 95.71
44 296 41.23
44 299 34.79
44 379 64.85
44 504 87.09
44 523 98.31
44 554 79.63
44 631 99.2
44 667 66.76
44 697 89.89
44 707 38.48
44 809 65.79
44 867 89.87
44 910 22.2
44 930 79.91
45 71 61.52
45 79 78.77
45 88 66.1
45 90 50.45
45 96 90.09
45 132 66.75
45 134 78.55
45 169 35.17
45 277 34.44
45 290 75.19
45 394 99.85
45 411 38.01
45 438 33.54
45 477 91.92
45 568 61.13
45 572 47.8
45 664 80.01
45 704 26.17
45 838 54.49
45 883 40.46
45 889 65.46
45 908 50.6
45 962 73.82
45 966 92.96
46 162 43.97
46 185 98.68
46 206 91.84
46 250 39.05
46 316 70.23
46 327 96.08
46 381 25.32
46 423 50.36
46 464 93.01
46 516 72.84
46 730 82.98
46 798 67.98
46 820 22.83
46 849 84.1
46 866 60.83
46 904 99.72
46 956 46.87
46 970 87.09
47 82 83.15
47 137 80.96
47 177 75.03
47 195 88.53
47 201 93.52
47 225 59.2
47 227 85.44
47 254 94.05
47 275 85.98
47 430 61.72
47 488 68.01
47 493 69.97
47 494 97.42
47 513 69.58
47 521 60.01
47 527 80.71
47 608 89.74
47 636 55.8
47 673 95.13
47 685 66.75
47 745 64.85
47 780 63.64
47 814 61.52
47 826 57.28
47 833 63.03
47 843 67.68
47 890 84.86
48 77 48.26
48 123 46.14
48 230 65.07
48 249 58.01
48 253 95.51
48 304 68.88
48 306 71.45
48 307 55.8
48 325 55.47
48 358 73.5
48 378 32.2
48 387 93.91
48 416 42.3
48 462 85.38
48 466 83.57
48 478 44.64
48 479 87.73
48 558 11.18
48 571 51.55
48 580 70.21
48 592 83.87
48 599 96.84
48 632 75.15
48 656 50.0
48 674 82.98
48 720 34.21
48 744 95.19
48 753 89.5
48 769 75.43
48 777 69.57
48 811 56.32
48 815 31.14
48 845 5.0
48 854 91.76
48 875 91.61
48 899 97.51
48 909 94.02
48 943 57.71
48 975 87.46
48 984 31.4
49 78 41.05
49 81 63.95
49 92 54.23
49 118 60.03
49 155 91.42
49 178 75.29
49 223 43.05
49 257 62.43
49 263 22.36
49 309 31.78
49 324 56.61
49 328 59.64
49 402 96.57
49 406 81.25
49 407 86.28
49 459 94.92
49 460 95.01
49 475 62.0
49 486 72.62
49 556 57.31
49 615 46.01
49 617 68.18
49 645 45.28
49 657 77.18
49 717 89.01
49 784 66.22
49 823 46.69
49 870 79.12
49 919 50.01
50 55 34.37
50 101 80.52
50 190 59.67
50 197 86.05
50 233 99.25
50 264 93.19
50 271 88.07
50 308 92.62
50 383 75.6
50 431 94.94
50 451 76.16
50 472 41.4
50 490 45.69
50 507 48.27
50 547 92.2
50 597 60.84
50 613 38.29
50 635 63.51
50 642 93.96
50 743 89.89
50 771 29.83
50 792 45.71
50 795 76.94
50 817 57.08
50 852 86.68
50 868 7.28
50 872 63.81
50 937 74.63
51 86 36.0
51 91 47.42
51 95 93.74
51 102 86.15
51 143 83.49
51 175 57.01
51 198 24.02
51 234 69.35
51 294 70.8
51 352 59.2
51 359 61.01
51 367 66.84
51 391 85.62
51 418 39.81
51 473 96.18
51 503 36.01
51 519 55.79
51 530 81.01
51 573 85.48
51 581 83.82
51 604 68.82
51 623 89.56
51 628 41.11
51 661 67.91
51 690 73.59
51 703 97.94
51 705 74.33
51 719 61.07
51 733 10.77
51 740 99.37
51 825 56.04
51 857 87.32
51 878 77.79
51 888 34.01
51 896 54.04
51 913 73.98
51 915 86.01
51 918 87.09
51 979 57.31
52 76 58.6
52 99 97.08
52 107 96.04
52 128 93.3
52 135 28.02
52 252 51.62
52 268 85.07
52 270 65.49
52 291 76.06
52 305 78.79
52 355 97.08
52 400 57.49
52 434 71.56
52 510 34.06
52 543 70.83
52 548 52.81
52 625 74.69
52 701 98.98
52 702 94.92
52 758 95.69
52 785 89.81
52 853 81.12
52 860 81.32
52 969 60.42
52 989 73.0
53 72 80.16
53 83 41.18
53 103 90.8
53 212 87.66
53 220 79.63
53 226 65.92
53 255 85.91
53 297 80.95
53 331 41.98
53 340 39.05
53 354 50.22
53 362 37.22
53 412 83.2
53 515 85.59
53 522 93.39
53 569 58.82
53 576 26.93
53 601 40.79
53 614 65.31
53 663 87.71
53 671 99.0
53 708 92.35
53 711 98.47
53 739 72.42
53 762 31.32
53 982 63.69
54 148 69.29
54 166 64.47
54 228 81.06
54 235 91.59
54 246 72.25
54 276 81.88
54 289 51.87
54 403 67.74
54 428 87.69
54 435 92.27
54 498 14.21
54 505 32.14
54 531 60.37
54 562 68.01
54 736 53.16
54 768 77.01
54 776 86.68
54 782 86.31
54 800 35.23
54 803 42.58
54 810 83.55
54 819 65.62
54 851 97.98
54 861 38.48
54 892 96.18
54 898 97.05
54 963 54.71
54 967 38.29
54 981 63.25
55 69 87.62
55 101 90.8
55 190 79.2
55 197 89.05
55 264 63.66
55 271 92.23
55 286 77.1
55 377 77.78
55 383 57.25
55 429 84.93
55 431 82.1
55 458 84.12
55 472 29.41
55 490 79.4
55 507 81.22
55 597 94.24
55 613 20.62
55 635 87.68
55 771 23.43
55 792 11.4
55 795 84.6
55 817 23.09
55 852 75.0
55 868 41.11
55 872 35.23
55 879 78.55
55 885 87.24
55 937 46.4
56 61 48.1
56 83 84.96
56 103 49.82
56 108 34.13
56 115 28.64
56 226 39.85
56 297 27.0
56 331 74.03
56 340 70.04
56 354 70.11
56 361 81.49
56 362 74.33
56 368 52.35
56 412 58.82
56 445 71.4
56 470 86.82
56 508 92.7
56 522 94.87
56 534 56.29
56 538 83.22
56 561 84.77
56 569 51.09
56 576 86.15
56 579 65.8
56 586 65.52
56 605 89.69
56 649 63.25
56 695 49.65
56 718 99.3
56 739 33.54
56 748 99.93
56 778 79.03
56 950 91.14
56 957 59.48
56 991 15.26
57 59 66.03
57 105 69.46
57 116 45.28
57 127 75.8
57 151 70.72
57 161 69.01
57 174 69.89
57 183 54.2
57 194 96.17
57 222 57.25
57 260 43.57
57 284 72.34
57 344 35.11
57 386 82.49
57 409 88.89
57 414 88.68
57 437 61.72
57 448 41.04
57 461 42.19
57 481 70.01
57 535 17.03
57 550 59.46
57 594 81.58
57 620 68.07
57 647 96.65
57 713 30.41
57 770 15.52
57 842 89.9
57 844 83.38
58 70 85.63
58 77 78.45
58 85 71.47
58 114 63.29
58 130 90.14
58 217 60.03
58 230 65.76
58 236 61.4
58 238 82.76
58 249 76.24
58 259 36.36
58 273 68.88
58 306 77.79
58 307 91.59
58 339 94.54
58 358 63.35
58 379 94.89
58 479 67.12
58 504 18.03
58 546 59.2
58 552 59.08
58 554 90.14
58 592 99.62
58 631 76.92
58 656 76.3
58 667 31.95
58 707 60.64
58 723 45.71
58 738 94.43
58 744 90.21
58 809 54.57
58 910 67.42
58 930 92.03
58 984 98.41
59 100 95.13
59 127 62.63
59 174 77.1
59 181 77.25
59 222 20.81
59 260 85.76
59 284 7.81
59 341 44.42
59 343 73.93
59 344 34.48
59 366 65.74
59 414 43.42
59 448 99.46
59 463 81.61
59 481 4.12
59 535 83.05
59 550 49.4
59 559 62.65
59 574 42.06
59 610 83.15
59 634 56.3
59 647 85.38
59 653 77.79
59 677 38.95
59 713 59.54
59 770 51.35
59 807 89.59
59 841 81.02
59 844 86.01
59 847 90.67
59 917 45.45
59 921 94.92
59 965 85.0
60 100 97.75
60 127 70.71
60 152 54.92
60 172 36.5
60 174 66.1
60 242 83.1
60 250 92.7
60 272 60.17
60 414 96.61
60 464 80.81
60 468 31.91
60 469 30.23
60 482 37.48
60 516 69.84
60 539 19.72
60 544 57.28
60 550 87.14
60 584 81.86
60 594 72.12
60 610 52.84
60 647 47.3
60 732 91.78
60 828 52.35
60 841 84.39
60 849 79.12
60 956 86.54
60 970 83.86
60 977 80.78
61 103 93.06
61 108 32.02
61 115 22.85
61 121 65.12
61 192 74.28
61 226 85.76
61 297 70.24
61 368 59.03
61 445 81.61
61 534 29.0
61 569 93.23
61 579 31.3
61 586 31.76
61 649 73.5
61 695 77.93
61 718 65.25
61 739 80.8
61 778 88.87
61 783 96.77
61 856 76.16
61 871 70.26
61 884 92.96
61 957 18.97
61 991 33.3
62 142 59.03
62 202 48.17
62 237 48.88
