1500 32117
5 1444 72.45
5 1450 65.0
5 1475 67.74
6 69 4.47
6 154 37.74
6 188 90.8
6 206 78.77
6 263 43.17
6 269 62.03
6 352 66.91
6 377 93.41
6 393 45.61
6 429 67.88
6 439 86.76
6 526 75.54
6 623 93.78
6 788 44.38
6 992 82.22
6 1019 15.81
6 1188 68.73
6 1432 98.81
7 9 66.48
7 12 83.82
7 19 75.72
7 41 56.73
7 107 36.67
7 143 47.85
7 221 52.5
7 247 87.02
7 251 12.0
7 325 88.19
7 394 60.44
7 437 97.2
7 449 44.65
7 471 90.79
7 491 52.47
7 517 16.28
7 563 72.67
7 568 70.84
7 576 92.01
7 597 63.98
7 607 65.51
7 686 51.89
7 695 74.28
7 743 79.91
7 761 86.31
7 835 57.31
7 927 59.0
7 946 68.82
7 998 96.42
7 1006 96.3
7 1018 55.97
7 1144 43.57
7 1155 54.33
7 1184 89.63
7 1202 95.0
7 1207 90.8
7 1231 28.18
7 1311 73.17
7 1319 41.76
7 1416 64.2
8 32 83.49
8 76 94.09
8 112 52.17
8 137 72.99
8 157 80.13
8 168 53.16
8 207 49.65
8 243 61.61
8 246 98.66
8 277 83.01
8 333 94.83
8 338 21.47
8 388 33.62
8 409 82.88
8 503 76.16
8 522 60.17
8 581 62.8
8 616 63.56
8 643 83.82
8 650 69.4
8 701 52.2
8 742 48.08
8 747 53.08
8 751 14.76
8 782 72.2
8 786 26.68
8 796 57.94
8 832 93.23
8 863 92.85
8 885 54.12
8 886 85.48
8 889 85.99
8 898 16.03
8 974 96.05
8 982 78.0
8 1011 98.79
8 1145 45.71
8 1153 89.44
8 1171 20.62
8 1185 68.0
8 1214 70.23
8 1232 65.49
8 1237 89.27
8 1260 71.51
8 1266 75.43
8 1284 49.41
8 1346 47.38
8 1350 68.0
8 1355 40.46
8 1370 77.1
8 1406 87.82
8 1478 39.12
8 1480 53.94
8 1489 84.05
9 19 50.09
9 107 31.06
9 143 44.29
9 251 64.28
9 449 67.42
9 491 27.73
9 517 61.03
9 597 54.49
9 686 90.76
9 695 38.28
9 743 75.43
9 835 34.66
9 1144 93.61
9 1155 92.46
9 1231 49.82
9 1416 73.39
9 1455 91.24
10 22 17.12
10 31 44.72
10 51 86.83
10 83 97.42
10 112 75.8
10 157 45.31
10 168 93.61
10 180 19.24
10 192 84.65
10 207 85.33
10 249 33.73
10 258 11.31
10 342 86.09
10 359 57.28
10 369 71.81
10 478 80.5
10 521 63.29
10 522 65.51
10 653 66.04
10 655 93.3
10 660 47.01
10 701 97.19
10 703 89.83
10 742 81.04
10 747 79.31
10 750 92.66
10 773 56.46
10 796 91.02
10 810 82.86
10 838 53.26
10 870 45.88
10 875 38.33
10 885 87.37
10 886 73.5
10 911 77.28
10 953 57.31
10 990 75.03
10 1011 84.1
10 1093 78.43
10 1159 47.38
10 1226 64.01
10 1236 37.58
10 1260 59.54
10 1266 53.76
10 1286 55.33
10 1295 62.63
10 1355 89.56
10 1358 24.84
10 1376 47.93
10 1387 81.27
10 1388 34.13
10 1404 23.19
10 1431 29.61
11 36 22.02
11 47 64.08
11 63 43.66
11 97 74.03
11 122 49.82
11 127 97.27
11 171 59.24
11 174 41.11
11 199 22.8
11 332 6.08
11 420 23.54
11 445 39.82
11 512 40.8
11 572 44.69
11 589 63.06
11 715 83.49
11 981 66.21
11 984 48.37
11 1117 43.42
11 1206 97.02
11 1252 68.18
11 1341 12.08
11 1482 86.83
12 19 91.14
12 107 97.1
12 124 78.39
12 251 74.41
12 263 93.24
12 379 39.4
12 394 23.71
12 471 41.87
12 517 73.54
12 551 86.27
12 563 11.31
12 564 64.66
12 568 15.13
12 597 76.66
12 607 34.71
12 686 34.21
12 835 91.76
12 897 83.43
12 946 28.86
12 998 75.43
12 1047 57.25
12 1189 72.18
12 1282 19.21
12 1311 76.84
12 1319 56.72
12 1432 36.4
12 1455 77.47
13 25 23.35
13 50 23.54
13 71 59.46
13 128 86.83
13 131 81.4
13 160 68.47
13 170 61.35
13 271 82.87
13 286 83.93
13 297 68.59
13 381 87.66
13 417 56.09
13 479 65.86
13 501 70.29
13 549 69.2
13 556 70.77
13 570 37.36
13 577 83.57
13 595 69.3
13 596 99.82
13 614 43.83
13 624 72.45
13 702 79.03
13 716 95.59
13 752 83.86
13 824 76.03
13 841 48.01
13 858 28.16
13 874 74.11
13 890 29.83
13 934 24.7
13 1027 9.49
13 1030 60.17
13 1031 62.8
13 1053 39.01
13 1102 53.34
13 1120 78.06
13 1147 63.89
13 1168 15.52
13 1308 68.0
13 1327 98.01
13 1389 93.26
13 1402 48.27
13 1411 62.01
13 1413 48.84
13 1466 58.73
13 1487 69.08
14 93 92.14
14 109 40.45
14 200 37.58
14 241 87.13
14 331 75.59
14 374 74.43
14 385 81.22
14 414 60.42
14 427 87.2
14 435 84.5
14 476 88.06
14 500 95.67
14 547 93.62
14 565 31.06
14 575 49.37
14 601 90.8
14 619 83.49
14 629 95.44
14 641 53.74
14 679 60.9
14 712 86.83
14 721 97.58
14 789 51.01
14 792 4.47
14 812 79.51
14 820 79.2
14 822 26.63
14 856 19.92
14 941 36.06
14 944 52.63
14 959 96.21
14 1062 29.68
14 1063 93.34
14 1079 28.07
14 1082 97.98
14 1110 88.6
14 1132 87.8
14 1151 72.45
14 1166 78.75
14 1227 79.01
14 1322 73.06
14 1334 47.85
14 1347 14.21
14 1405 78.92
14 1414 75.0
14 1418 66.03
14 1426 99.13
14 1460 95.67
14 1468 65.3
15 21 46.75
15 26 89.56
15 77 44.18
15 80 61.07
15 94 29.41
15 152 59.01
15 193 72.18
15 203 34.53
15 222 97.41
15 223 65.8
15 298 35.11
15 315 34.83
15 318 44.1
15 320 43.01
15 366 72.45
15 375 92.85
15 398 43.32
15 422 96.01
15 426 57.8
15 513 97.1
15 533 50.25
15 548 99.04
15 673 8.25
15 711 93.06
15 729 96.43
15 733 87.32
15 780 71.84
15 803 77.99
15 892 77.7
15 930 88.46
15 976 39.92
15 995 53.31
15 1002 69.46
15 1040 87.66
15 1069 91.93
15 1094 65.49
15 1106 78.19
15 1167 51.79
15 1194 99.69
15 1211 56.22
15 1247 93.34
15 1323 48.38
15 1330 71.02
16 118 29.68
16 145 86.15
16 155 51.97
16 268 58.52
16 290 89.2
16 300 98.41
16 305 32.98
16 347 89.27
16 395 76.66
16 404 24.33
16 452 42.19
16 509 79.31
16 590 67.6
16 691 80.13
16 700 73.79
16 741 99.05
16 753 11.4
16 767 72.99
16 770 63.35
16 830 91.76
16 901 57.43
16 947 42.95
16 967 31.78
16 973 23.54
16 1001 41.34
16 1055 60.07
16 1066 31.62
16 1101 44.6
16 1103 91.02
16 1119 11.7
16 1123 24.33
16 1148 84.01
16 1176 92.42
16 1219 91.14
16 1250 10.2
16 1270 59.81
16 1280 41.23
16 1302 96.33
16 1309 77.16
16 1396 50.25
16 1415 84.38
16 1427 98.84
16 1434 28.43
16 1435 44.69
16 1447 36.62
16 1493 50.8
17 34 73.06
17 49 50.45
17 74 10.77
17 138 93.92
17 142 61.4
17 218 68.6
17 229 96.18
17 234 94.41
17 235 7.28
17 264 44.69
17 300 89.31
17 327 13.42
17 345 82.73
17 356 83.22
17 358 73.76
17 440 53.08
17 496 74.3
17 524 53.6
17 537 44.28
17 555 76.3
17 560 79.0
17 620 44.92
17 635 89.55
17 661 51.01
17 664 87.86
17 665 98.98
17 670 55.07
17 674 34.48
17 678 43.38
17 691 89.55
17 709 79.08
17 778 88.09
17 779 50.45
17 793 26.4
17 840 78.49
17 842 83.17
17 932 83.67
17 956 84.93
17 1067 78.52
17 1088 76.49
17 1125 56.72
17 1160 54.42
17 1204 21.02
17 1218 84.17
17 1230 82.38
17 1283 66.03
17 1288 86.28
17 1309 94.81
17 1332 55.44
17 1336 40.31
17 1415 85.42
17 1421 45.54
17 1422 85.76
17 1448 43.01
17 1470 61.85
17 1496 91.24
18 55 33.38
18 92 38.47
18 140 74.03
18 167 95.34
18 208 86.59
18 210 63.69
18 216 42.8
18 267 37.54
18 329 62.65
18 349 87.93
18 401 73.6
18 402 32.0
18 421 80.06
18 428 87.0
18 489 62.59
18 519 46.39
18 559 82.42
18 566 88.07
18 637 75.6
18 669 98.66
18 689 67.21
18 717 94.03
18 722 27.29
18 762 48.04
18 817 80.22
18 960 60.21
18 1016 69.01
18 1048 61.33
18 1075 74.85
18 1115 84.72
18 1129 97.91
18 1133 77.03
18 1162 42.95
18 1175 31.14
18 1223 64.12
18 1251 69.35
18 1256 94.94
18 1265 84.17
18 1274 49.34
18 1294 76.16
18 1300 86.58
18 1301 79.48
18 1305 67.23
18 1307 97.95
18 1365 62.01
18 1375 86.83
18 1384 85.87
19 107 47.85
19 143 84.01
19 251 66.07
19 394 81.58
19 491 70.71
19 517 61.07
19 551 86.83
19 563 83.05
19 564 61.62
19 568 89.56
19 597 15.81
19 686 65.97
19 695 12.73
19 755 78.64
19 835 21.21
19 1047 93.09
19 1231 77.88
19 1319 96.57
19 1424 80.52
19 1455 41.18
20 79 90.0
20 109 87.32
20 228 99.37
20 273 85.51
20 331 44.28
20 340 31.02
20 349 94.11
20 362 85.8
20 476 52.01
20 502 53.74
20 575 78.29
20 641 60.61
20 654 55.57
20 679 55.8
20 712 87.0
20 721 18.03
20 732 92.72
20 812 34.66
20 856 97.65
20 861 9.22
20 864 72.35
20 882 32.2
20 913 92.02
20 1063 21.93
20 1090 40.5
20 1129 94.13
20 1166 52.17
20 1209 12.73
20 1227 87.09
20 1240 65.8
20 1262 24.84
20 1276 41.11
20 1292 97.1
20 1300 97.58
20 1337 94.56
20 1347 99.9
20 1414 75.8
20 1418 48.92
20 1444 53.31
20 1450 81.74
20 1475 76.69
21 53 97.05
21 60 82.3
21 65 64.07
21 77 41.11
21 80 48.41
21 94 49.24
21 141 93.94
21 152 98.67
21 203 37.01
21 209 96.26
21 222 84.96
21 225 79.16
21 280 84.29
21 298 43.05
21 315 13.6
21 318 7.28
21 320 24.17
21 398 23.26
21 422 74.3
21 482 70.06
21 533 90.34
21 673 43.57
21 733 97.86
21 780 26.93
21 803 96.1
21 892 83.67
21 930 62.65
21 976 70.88
21 995 84.59
21 1040 94.37
21 1069 99.93
21 1106 38.12
21 1126 75.24
21 1167 27.2
21 1323 19.42
21 1330 91.05
21 1449 91.27
22 31 31.83
22 51 88.87
22 83 91.79
22 112 89.07
22 157 60.88
22 180 17.0
22 192 84.1
22 249 18.36
22 258 25.71
22 342 80.65
22 359 71.4
22 369 72.01
22 478 76.4
22 521 79.16
22 522 79.71
22 653 60.73
22 655 91.08
22 660 48.47
22 742 97.08
22 747 91.53
22 750 86.83
22 773 54.23
22 810 75.71
22 838 66.71
22 870 54.92
22 875 41.76
22 886 90.47
22 911 74.06
22 953 71.22
22 990 75.43
22 1093 87.32
22 1159 39.4
22 1226 55.79
22 1236 24.76
22 1260 76.24
22 1266 70.35
22 1286 57.78
22 1295 57.14
22 1358 39.12
22 1376 31.91
22 1387 96.75
22 1388 41.18
22 1404 40.01
22 1431 29.15
23 30 97.74
23 52 74.73
23 119 81.74
23 156 80.01
23 165 96.01
23 177 95.19
23 211 98.49
23 212 59.3
23 301 33.24
23 337 86.37
23 370 72.72
23 396 96.83
23 403 60.75
23 529 22.85
23 541 84.53
23 574 68.01
23 582 95.8
23 586 95.21
23 664 63.07
23 783 63.13
23 795 55.73
23 805 97.13
23 833 82.76
23 842 60.11
23 846 74.67
23 909 99.14
23 968 48.37
23 1026 21.95
23 1033 86.59
23 1074 82.0
23 1141 57.58
23 1180 83.95
23 1216 81.22
23 1224 91.68
23 1234 83.24
23 1241 42.06
23 1325 84.29
23 1336 99.32
23 1342 39.82
23 1403 62.37
23 1476 60.61
24 27 41.44
24 66 96.21
24 98 94.37
24 114 88.02
24 135 88.23
24 246 90.47
24 266 72.06
24 313 89.14
24 328 43.01
24 367 47.17
24 392 99.92
24 424 17.09
24 455 90.61
24 534 79.16
24 562 49.01
24 571 76.66
24 599 86.12
24 617 81.39
24 720 39.62
24 725 7.21
24 787 68.07
24 815 93.62
24 816 96.66
24 895 74.97
24 942 41.44
24 949 44.27
24 999 90.8
24 1012 77.01
24 1023 21.02
24 1045 36.24
24 1083 75.17
24 1087 92.96
24 1182 75.72
24 1198 99.82
24 1200 55.47
24 1253 46.01
24 1261 67.23
24 1314 83.05
24 1353 96.75
24 1382 96.32
24 1386 55.8
24 1417 81.39
24 1474 58.01
25 50 21.84
25 71 63.51
25 131 88.39
25 160 88.32
25 170 54.56
25 286 65.19
25 297 56.8
25 381 83.63
25 417 71.25
25 479 43.46
25 490 99.69
25 501 47.2
25 549 70.72
25 556 47.42
25 570 21.19
25 577 63.35
25 595 72.45
25 614 66.57
25 624 83.55
25 702 96.88
25 716 72.25
25 824 76.4
25 841 65.97
25 858 27.31
25 874 59.44
25 890 51.0
25 934 38.12
25 1027 21.19
25 1030 53.41
25 1031 45.4
25 1053 57.28
25 1077 92.54
25 1102 37.36
25 1120 62.37
25 1147 85.49
25 1168 37.44
25 1308 54.71
25 1327 94.85
25 1389 77.65
25 1392 94.58
25 1402 68.94
25 1411 62.77
25 1413 54.41
25 1466 63.07
25 1487 90.82
25 1498 94.09
26 152 31.95
26 166 88.12
26 169 92.02
26 178 53.08
26 193 97.45
26 223 87.8
26 255 75.95
26 287 37.12
26 366 40.82
26 375 73.5
26 380 54.59
26 389 55.0
26 423 78.85
26 426 43.38
26 460 52.48
26 513 99.16
26 515 81.3
26 528 30.48
26 533 93.04
26 548 84.65
26 673 88.84
26 683 81.05
26 693 25.96
26 710 30.02
26 711 5.0
26 729 74.73
26 733 83.77
26 734 54.08
26 745 75.54
26 803 67.98
26 836 87.46
26 892 89.89
26 995 50.61
26 1002 73.59
26 1040 90.8
26 1085 44.38
26 1094 97.91
26 1099 54.04
26 1165 67.18
26 1192 94.85
26 1194 15.26
26 1197 85.59
26 1211 63.81
26 1239 45.97
26 1247 18.44
26 1349 82.49
26 1368 54.67
26 1463 85.15
26 1483 69.32
27 66 63.51
27 114 76.53
27 135 47.85
27 197 96.08
27 246 59.4
27 266 89.55
27 277 68.45
27 328 19.92
27 367 64.64
27 424 41.34
27 455 64.2
27 474 71.59
27 534 96.65
27 562 60.11
27 571 96.57
27 599 49.74
27 720 81.05
27 725 46.57
27 787 78.55
27 889 71.59
27 895 59.44
27 942 64.14
27 949 55.07
27 999 52.63
27 1023 61.85
27 1045 38.47
27 1087 79.31
27 1092 90.6
27 1153 62.3
27 1182 57.01
27 1200 82.37
27 1253 56.57
27 1261 95.46
27 1314 42.11
27 1381 86.28
27 1382 55.08
27 1386 27.29
27 1406 96.34
27 1417 52.55
27 1474 17.72
28 45 41.59
28 103 75.74
28 113 78.45
28 177 84.88
28 211 80.96
28 212 90.92
28 237 82.38
28 253 97.74
28 275 40.05
28 282 84.65
28 348 99.73
28 457 84.85
28 465 39.36
28 483 95.52
28 525 77.79
28 550 35.0
28 558 86.35
28 582 76.61
28 632 51.97
28 657 64.54
28 662 64.35
28 685 52.5
28 704 85.0
28 713 93.61
28 728 24.08
28 744 50.96
28 749 91.84
28 785 39.56
28 826 93.19
28 909 67.2
28 940 28.07
28 951 89.5
28 964 88.87
28 970 54.08
28 987 96.51
28 1022 80.96
28 1028 78.64
28 1061 48.37
28 1074 81.32
28 1107 45.19
28 1140 38.9
28 1180 79.91
28 1201 88.12
28 1212 36.88
28 1216 74.81
28 1325 85.44
28 1326 28.07
28 1354 74.95
28 1367 88.41
28 1403 81.27
28 1467 41.87
29 42 46.32
29 54 58.18
29 57 64.2
29 64 85.6
29 76 76.97
29 100 98.41
29 111 97.87
29 132 57.07
29 137 82.22
29 162 17.8
29 208 84.69
29 224 64.94
29 289 11.4
29 351 60.83
29 401 73.03
29 407 21.02
29 421 57.14
29 467 78.64
29 503 71.22
29 559 69.72
29 566 49.04
29 609 79.01
29 616 83.23
29 636 47.89
29 650 86.88
29 669 43.83
29 684 76.69
29 688 89.81
29 707 71.51
29 754 89.87
29 762 90.79
29 782 84.53
29 809 29.61
29 832 90.8
29 843 60.93
29 863 91.79
29 937 97.08
29 948 61.4
29 979 28.28
29 982 96.02
29 1016 75.29
29 1048 92.01
29 1128 73.93
29 1185 78.23
29 1208 36.4
29 1214 78.1
29 1237 96.77
29 1251 88.2
29 1284 97.06
29 1301 51.31
29 1305 99.57
29 1350 95.04
29 1370 78.87
29 1425 62.17
29 1446 66.85
29 1461 65.6
29 1472 92.02
29 1480 97.08
30 34 71.34
30 37 74.2
30 58 77.83
30 165 24.02
30 186 72.06
30 190 99.62
30 301 99.02
30 358 47.41
30 361 65.86
30 370 69.35
30 396 80.6
30 403 38.05
30 412 70.21
30 442 47.01
30 486 80.31
30 541 62.94
30 585 91.22
30 659 98.31
30 670 74.33
30 779 89.02
30 829 24.7
30 831 22.02
30 833 42.38
30 842 55.36
30 850 64.44
30 878 80.06
30 888 63.03
30 968 53.01
30 1026 93.91
30 1033 45.35
30 1067 53.82
30 1097 65.46
30 1100 84.34
30 1109 62.94
30 1113 60.41
30 1160 47.52
30 1288 52.35
30 1332 65.25
30 1336 74.06
30 1390 39.2
30 1448 73.55
30 1470 80.23
30 1476 91.68
30 1491 61.85
30 1496 21.26
31 157 89.96
31 179 96.25
31 180 48.27
31 181 99.96
31 192 64.85
31 249 14.76
31 258 55.57
31 314 94.02
31 342 54.15
31 359 82.71
31 369 55.46
31 408 91.14
31 478 52.15
31 521 94.89
31 653 36.35
31 655 68.59
31 660 78.55
31 773 36.72
31 810 96.25
31 838 76.92
31 870 58.18
31 875 39.36
31 911 99.46
31 953 82.01
31 1093 85.28
31 1159 15.65
31 1226 76.53
31 1236 7.21
31 1255 93.34
31 1266 97.42
31 1286 87.98
31 1295 81.25
31 1358 56.01
31 1376 39.2
31 1388 45.22
31 1404 67.07
31 1431 59.64
32 79 97.27
32 90 49.24
32 101 82.01
32 207 66.85
32 243 48.76
32 333 66.89
32 338 70.49
32 388 96.02
32 409 42.44
32 463 74.95
32 521 85.59
32 573 70.01
32 581 31.02
32 666 39.62
32 694 58.05
32 703 87.71
32 732 93.48
32 742 75.8
32 751 87.13
32 786 57.01
32 796 54.12
32 834 72.25
32 885 60.54
32 886 68.12
32 898 68.94
32 963 92.91
32 974 51.62
32 1000 36.35
32 1011 64.33
32 1014 31.05
32 1036 85.91
32 1121 97.91
32 1145 73.25
32 1171 87.66
32 1222 81.4
32 1232 23.6
32 1237 88.41
32 1260 85.8
32 1266 91.76
32 1297 50.8
32 1337 90.97
32 1355 71.51
32 1359 85.16
32 1366 46.14
32 1387 75.58
32 1407 55.47
32 1442 71.45
32 1478 76.94
32 1480 92.72
32 1481 93.52
32 1489 30.41
33 182 43.32
33 188 72.06
33 231 11.05
33 269 97.02
33 352 91.48
33 376 77.67
33 377 67.03
33 378 63.56
33 439 76.03
33 604 33.3
33 634 61.72
33 651 57.72
33 700 72.73
33 741 71.59
33 770 73.06
33 903 92.76
33 926 23.43
33 1089 15.81
33 1103 87.69
33 1154 48.08
33 1174 24.33
33 1188 97.53
33 1190 32.25
33 1244 5.0
33 1280 97.08
33 1285 18.97
33 1302 97.19
33 1351 59.23
33 1356 34.79
34 74 75.43
34 116 47.04
34 155 95.43
34 159 97.08
34 165 92.31
34 186 67.74
34 218 72.11
34 235 78.26
34 327 66.71
34 347 76.97
34 358 24.21
34 395 86.95
34 403 97.95
34 412 50.0
34 442 60.83
34 446 73.25
34 480 66.07
34 486 69.03
34 537 46.1
34 560 40.31
34 620 53.85
34 659 34.71
34 670 18.03
34 691 82.38
34 767 87.37
34 779 28.65
34 793 98.01
34 829 71.39
34 831 81.32
34 842 98.41
34 878 96.77
34 919 89.27
34 965 87.09
34 1067 18.03
34 1100 88.84
34 1113 71.78
34 1125 46.53
34 1148 93.23
34 1160 46.17
34 1204 86.37
34 1258 80.65
34 1283 39.12
34 1288 23.02
34 1309 95.75
34 1332 20.1
34 1336 79.0
34 1415 77.1
34 1427 69.89
34 1448 30.46
34 1470 14.32
34 1491 87.32
34 1496 50.54
35 46 33.84
35 110 83.95
35 136 21.95
35 147 27.86
35 217 44.41
35 230 39.81
35 238 91.41
35 262 60.21
35 341 53.94
35 373 92.89
35 387 71.69
35 418 76.11
35 458 86.0
35 494 92.09
35 523 32.31
35 626 95.6
35 680 71.4
35 777 68.01
35 813 45.97
35 827 82.38
35 860 95.63
35 910 89.87
35 943 26.68
35 980 60.44
35 1010 97.42
35 1039 90.34
35 1070 89.44
35 1228 59.03
35 1238 87.57
35 1289 51.01
35 1293 84.76
35 1304 54.12
35 1306 63.82
35 1313 85.6
35 1452 95.34
35 1462 13.04
35 1499 82.01
36 47 85.42
36 63 63.63
36 97 96.05
36 122 54.12
36 171 69.18
36 174 22.02
36 199 13.6
36 332 27.46
36 420 23.77
36 445 49.04
36 512 20.25
36 572 66.71
36 589 83.76
36 715 97.33
36 981 86.61
36 984 69.4
36 1117 40.82
36 1252 84.9
36 1341 33.84
37 58 13.42
37 165 61.68
37 186 49.73
37 190 39.0
37 316 90.34
37 358 94.54
37 361 10.05
37 370 93.38
37 396 82.35
37 412 66.48
37 442 47.54
37 486 56.08
37 498 67.72
37 541 79.43
37 546 83.01
37 585 58.8
37 625 99.92
37 765 73.41
37 769 76.61
37 829 50.91
37 831 53.0
37 833 73.17
37 850 16.28
37 868 65.76
37 878 23.35
37 888 17.12
37 921 49.04
37 928 87.24
37 939 44.91
37 1004 92.44
37 1033 70.01
37 1060 94.83
37 1067 93.3
37 1097 23.77
37 1100 38.42
37 1109 14.04
37 1113 38.01
37 1215 96.88
37 1257 70.52
37 1258 98.74
37 1269 79.63
37 1288 86.13
37 1352 63.13
37 1390 55.33
37 1397 51.48
37 1436 75.24
37 1490 55.17
37 1491 21.1
37 1496 75.8
38 40 72.01
38 56 94.05
38 99 39.2
38 120 91.92
38 148 57.31
38 151 94.76
38 214 94.54
38 234 76.84
38 286 76.22
38 345 92.36
38 365 46.75
38 397 89.05
38 492 38.01
38 501 99.02
38 505 31.91
38 577 76.9
38 598 31.38
38 635 81.54
38 665 72.11
38 716 92.18
38 723 36.14
38 759 99.46
38 819 89.5
38 849 82.23
38 874 89.94
38 914 7.81
38 929 99.98
38 1007 65.49
38 1038 74.06
38 1077 60.21
38 1127 90.67
38 1131 98.01
38 1196 86.49
38 1278 53.16
38 1308 97.13
38 1317 47.01
38 1338 65.12
38 1378 38.9
38 1389 72.11
38 1401 64.2
38 1422 85.23
38 1443 12.21
38 1456 81.61
38 1485 62.23
38 1498 54.82
39 41 82.62
39 70 87.92
39 123 75.66
39 204 51.62
39 221 93.74
39 247 93.21
39 270 62.51
39 302 72.62
39 304 66.27
39 325 61.4
39 410 88.46
39 411 43.38
39 437 43.27
39 543 40.31
39 576 93.54
39 618 96.1
39 649 76.56
39 652 38.91
39 738 41.15
39 746 48.51
39 748 42.52
39 761 80.81
39 811 41.76
39 859 89.19
39 876 96.8
39 905 70.23
39 912 51.11
39 917 74.63
39 922 87.09
39 1006 69.58
39 1018 83.24
39 1084 79.71
39 1086 91.29
39 1122 97.2
39 1124 66.85
39 1156 94.87
39 1184 51.04
39 1202 45.22
39 1217 54.2
39 1267 40.52
39 1279 93.3
39 1303 41.01
39 1311 99.25
39 1343 57.69
39 1345 41.19
39 1377 22.63
39 1437 37.74
39 1451 73.06
40 99 51.26
40 148 85.21
40 214 47.42
40 229 84.86
40 286 70.61
40 312 80.96
40 345 97.94
40 365 25.55
40 479 71.59
40 490 61.47
40 492 56.32
40 501 62.29
40 514 58.86
40 556 61.85
40 577 63.6
40 598 88.54
40 665 98.31
40 681 87.13
40 716 37.74
40 723 92.44
40 819 17.69
40 857 91.59
40 874 89.74
40 884 60.61
40 914 74.09
40 932 96.9
40 987 99.28
40 1008 39.2
40 1031 90.76
40 1077 84.85
40 1102 97.69
40 1120 93.9
40 1131 68.25
40 1278 42.58
40 1308 95.21
40 1378 33.62
40 1389 84.05
