200 600
84 144 4.930084
5 20 4.005722
19 33 4.243851
133 164 1.275070
42 53 3.690552
78 84 2.650558
60 119 5.969254
150 190 7.228424
34 132 4.834091
31 183 6.523788
185 187 1.599854
73 128 8.291077
10 124 6.344711
71 88 1.395233
53 127 8.223923
47 72 6.566635
126 148 6.199554
123 143 3.469589
99 115 7.987167
64 95 8.585510
9 21 1.438080
152 154 4.622330
58 167 3.559265
143 171 2.083801
5 148 2.552917
42 193 8.225021
20 53 5.233582
101 186 9.797028
22 187 8.294235
81 191 7.775955
24 70 3.127914
18 57 7.696030
37 115 2.267548
100 134 8.993515
47 155 4.518784
30 105 2.267685
57 166 1.390427
35 172 7.884720
31 97 5.849777
95 143 8.118866
92 138 1.936584
27 35 8.995712
142 177 9.610535
39 105 8.440628
0 120 4.502716
83 153 3.908356
52 87 1.765610
2 111 5.965134
87 120 4.902756
167 168 9.404678
102 133 5.378876
31 123 1.373123
13 152 5.028412
2 103 2.933182
34 61 9.387512
124 165 7.048935
145 186 4.059555
29 131 7.137238
82 136 9.338074
40 47 8.137405
148 175 5.539139
48 174 2.465576
161 169 2.859299
39 82 7.270447
86 199 4.057770
32 159 1.079376
167 183 1.870392
3 17 2.217148
69 110 7.798203
168 189 5.306915
54 59 9.773407
98 199 6.704788
118 171 9.187836
21 24 5.893860
28 198 1.880142
3 161 8.661591
44 49 4.912094
49 161 4.301392
90 140 1.322998
126 188 3.132721
0 51 4.536087
48 145 7.300934
125 158 9.700623
121 139 3.116379
111 188 5.115753
39 95 1.707932
96 119 3.572861
24 159 9.141006
20 105 7.359573
3 114 3.999817
73 103 8.855225
57 104 6.781281
74 128 4.021652
64 166 8.540878
89 183 8.811966
68 109 3.149475
43 171 6.749146
70 71 1.687195
48 147 4.811020
105 113 5.369263
94 189 1.676208
49 119 3.254395
33 68 6.936737
47 150 7.973022
73 119 5.050247
97 149 9.819412
81 112 4.607086
90 155 2.790222
0 27 7.903946
61 70 6.506348
33 60 2.864929
115 133 4.444077
78 183 1.025955
55 174 4.507111
95 185 9.588562
85 165 3.708130
121 181 1.477081
149 163 7.586304
128 193 2.876602
26 107 3.972214
166 182 1.903488
29 46 8.820618
22 149 7.439774
62 108 8.459030
12 145 8.475372
186 187 1.570328
32 86 4.708298
181 197 5.732086
97 197 4.734940
11 45 9.666840
26 78 4.728073
88 176 4.064224
50 154 6.050827
33 96 5.853485
69 138 6.149017
105 143 9.233704
15 32 9.990524
112 130 3.895309
22 122 1.178116
52 128 4.410019
6 109 1.847183
89 191 5.939590
57 128 1.568954
65 167 1.210663
123 173 6.714539
68 191 5.126328
64 135 7.094391
58 79 3.427704
21 116 4.171478
45 149 5.496017
10 47 8.756073
31 131 2.678024
188 194 4.826538
35 146 7.442932
191 195 1.975586
171 193 8.223648
107 126 2.970398
101 152 5.966782
30 34 3.021484
95 116 5.589264
22 57 3.970154
95 188 7.920837
74 197 4.986526
98 194 6.853241
61 113 4.104324
49 113 5.001495
158 183 5.264481
81 90 9.656128
43 148 1.036255
82 161 9.636215
3 84 5.914597
79 173 5.996033
64 100 1.078964
66 119 9.839737
92 170 7.768814
18 132 3.053757
12 31 2.841171
6 145 1.120712
98 155 7.557739
152 184 8.855362
9 167 3.261124
78 122 1.194733
32 197 1.330826
56 84 3.101410
75 199 9.673981
86 155 2.181305
39 183 7.983734
126 184 1.793076
46 160 1.113708
7 20 4.221191
43 95 7.146713
19 181 1.904724
8 112 3.098801
61 111 6.766998
5 88 9.681259
31 193 6.353912
155 165 8.153473
55 183 4.795090
5 16 2.036697
67 171 5.517441
7 18 5.311859
49 108 1.189102
128 157 9.716141
65 169 7.545929
15 197 1.545883
129 134 3.101273
77 95 2.722794
106 120 8.546783
20 171 2.652618
43 121 7.887466
15 35 8.122574
48 67 2.568024
16 153 3.886795
126 159 8.377457
8 100 5.814621
3 122 3.482224
100 131 7.787079
86 190 5.884384
3 94 1.863937
48 180 5.400986
17 114 3.046616
13 39 9.495041
123 183 1.379028
115 116 7.647003
7 73 4.178207
1 11 6.441391
39 119 9.857178
43 144 6.150253
31 69 6.100815
106 157 4.332703
97 187 9.075226
98 162 3.827057
28 108 8.899033
51 122 3.495682
37 182 8.778732
33 121 6.195023
11 94 7.002930
72 121 9.674805
39 157 5.416779
42 103 4.471130
7 153 8.041138
70 126 8.342300
80 140 3.174881
133 138 2.405426
22 55 2.615402
41 71 1.866821
120 134 9.553268
4 197 8.097580
67 188 4.246048
73 101 3.791489
1 118 7.743546
50 67 2.049332
77 119 8.741241
50 117 1.472000
63 192 7.051132
27 173 9.700073
2 109 1.236069
36 161 6.323837
2 28 2.615128
48 176 1.698044
42 175 7.960663
3 116 7.729263
88 194 8.230652
6 86 9.862808
128 148 3.982376
66 84 5.268875
143 144 3.260162
50 82 4.693604
76 183 1.319016
58 82 5.256927
31 191 3.415344
183 190 6.718658
2 155 6.461578
69 72 9.556839
108 125 3.127228
161 187 9.853882
67 106 4.323227
87 178 9.495590
98 137 2.145599
139 183 4.759933
22 189 3.754547
91 188 4.645538
85 98 1.287430
67 127 9.075363
122 175 3.395294
20 161 9.193466
88 177 6.760269
37 48 7.022705
80 149 6.071838
21 115 4.058731
77 129 4.715714
15 96 3.584534
56 176 5.964310
48 116 1.616608
115 195 1.211761
86 186 4.599396
167 174 3.742874
51 155 5.829041
32 195 7.260284
175 198 5.153519
54 58 2.756439
13 118 8.636185
38 78 7.363831
28 142 9.014252
104 127 5.207214
39 45 8.850555
106 142 9.039383
69 83 4.151840
82 140 6.233749
91 159 7.803696
71 121 7.351334
115 185 1.392212
78 135 2.472168
23 84 6.026108
55 78 9.552719
41 81 2.469009
10 183 5.789902
37 131 6.551254
9 55 5.092682
14 168 5.049011
44 132 9.343430
61 172 9.307449
122 198 9.827240
2 104 5.581024
127 187 7.676117
93 154 8.739456
173 189 3.005554
139 152 1.663712
46 120 7.882385
64 117 2.774841
179 187 6.836899
43 98 7.764282
63 84 7.180222
103 198 6.242126
30 113 2.740921
29 171 2.223602
31 76 2.868088
120 130 7.898041
78 159 7.090820
43 88 2.460770
107 152 4.540207
23 74 8.940918
