200 400
128 179 9.302094
33 120 7.305466
27 55 6.441116
69 77 1.655472
33 123 5.074966
134 135 5.514557
55 142 8.293274
77 192 1.368179
97 183 6.834152
130 161 1.102997
166 195 5.968430
58 142 3.521774
89 91 7.743408
124 188 9.932022
2 126 4.218445
79 115 6.705338
113 127 6.250504
29 124 3.556244
137 180 7.933060
82 150 1.276993
20 153 9.962921
98 105 7.776367
57 85 4.008057
47 137 8.500366
43 61 9.570709
70 168 8.674500
75 145 8.885437
119 142 9.292755
135 147 6.066620
89 164 1.384933
144 195 4.014923
80 160 7.831161
61 68 3.512436
78 136 3.849167
147 189 4.488434
84 105 7.267700
31 112 5.602310
99 140 1.804749
79 126 2.094788
51 158 7.805893
14 20 9.273117
78 94 7.259460
59 138 1.048477
58 177 2.384003
59 102 6.612228
1 77 7.698914
58 83 4.637711
179 180 8.219528
141 192 6.310791
157 194 6.279068
44 172 9.046799
7 19 1.463074
38 142 4.915390
30 168 2.253128
101 181 6.598770
112 197 9.209808
27 124 9.125488
19 22 3.882401
146 195 9.670685
114 158 1.122635
153 195 3.388290
83 129 4.081940
64 85 7.530273
87 112 5.913086
143 147 9.040344
90 171 2.050430
25 117 2.344864
73 192 4.932419
62 190 3.246155
64 91 1.134583
94 175 9.612045
43 125 1.121399
79 142 5.983261
3 198 3.177490
169 170 7.262344
1 150 4.570419
17 127 4.324600
28 178 1.601776
11 33 6.683228
144 182 8.938171
30 93 4.267609
63 65 2.476974
62 78 4.916077
68 107 5.979691
15 30 5.360474
97 130 3.821426
27 115 9.273529
27 57 4.434601
106 197 8.374161
54 159 7.388138
56 64 1.630066
37 177 1.523773
122 134 4.273102
24 165 2.185425
127 195 6.633926
104 150 8.305908
86 104 9.731384
16 126 2.981796
103 105 5.090759
66 141 5.143494
87 91 7.445953
30 154 2.045349
99 117 9.768875
129 143 9.527588
1 146 9.497513
167 168 7.366989
116 198 8.877747
87 151 6.512939
85 156 3.007477
35 101 7.619125
94 120 4.466599
55 160 5.011658
41 90 5.341797
146 168 1.097229
43 72 3.995972
132 163 6.196259
78 99 9.897278
45 89 3.330887
29 56 3.262909
80 106 5.224930
130 170 9.576477
24 45 8.406021
135 158 5.803085
118 192 5.223145
90 174 1.548767
19 140 7.812347
83 93 1.035156
48 99 5.181122
160 169 5.465256
64 148 6.555923
0 150 7.145203
118 132 7.391159
20 115 9.827789
35 104 6.619370
87 164 9.967316
94 157 5.612335
43 171 8.342712
18 144 7.785019
62 197 2.249283
55 156 3.371262
73 133 9.943970
49 51 5.107925
66 68 7.220871
40 143 8.214996
142 165 6.453476
130 183 3.084793
118 125 7.314117
16 54 1.124008
26 40 7.274429
29 91 3.490189
89 129 9.819138
57 64 3.724472
14 176 9.040894
21 25 8.533737
26 176 6.905014
5 193 6.504013
28 142 4.343552
95 156 8.794113
52 143 9.023590
26 103 4.467560
6 75 2.917664
57 127 4.855789
63 172 6.738708
87 106 9.204178
37 115 1.839355
84 147 3.837082
125 191 8.352325
14 100 1.188828
73 119 1.144333
4 22 2.278397
70 85 2.577087
26 169 4.569458
6 185 4.117096
27 135 2.638885
11 111 1.506332
97 151 7.686279
58 157 4.503677
77 131 2.653030
0 23 4.130142
42 181 1.577332
106 122 7.894470
13 49 4.796600
18 38 8.649918
28 171 3.717743
125 133 8.530853
14 41 3.111435
21 91 3.837357
87 125 6.243088
67 167 4.782318
45 132 3.640564
10 105 4.692780
14 133 3.907394
25 81 1.545746
43 150 8.721878
32 116 8.648819
106 169 5.026215
40 118 1.816833
34 148 3.391174
87 120 9.571259
40 112 9.652008
59 69 7.683395
102 150 9.145401
37 178 8.806885
140 141 2.236923
38 94 5.989853
17 129 9.314316
9 71 7.528763
158 197 6.026932
3 26 3.925247
128 147 9.292068
71 109 9.627014
158 173 3.442398
27 37 8.780655
146 189 8.878021
47 82 1.397980
101 178 3.692200
50 52 8.131088
29 172 5.977081
12 139 9.279022
68 119 7.872635
116 192 6.687210
80 114 6.908997
75 180 3.881439
67 172 8.799744
7 119 5.069885
100 144 9.577576
139 196 9.827240
112 175 3.756882
5 147 6.748596
7 158 1.833313
56 130 1.898132
10 127 7.450760
100 187 2.687912
9 170 8.718857
76 110 9.081131
97 177 5.118637
17 18 9.408661
142 194 1.540253
130 158 6.840332
103 110 8.954651
15 159 6.777023
46 85 3.150299
111 129 3.291199
106 178 1.513336
58 111 3.728592
143 181 2.002777
6 58 6.688995
14 198 9.265427
71 142 4.843567
132 165 4.263351
49 172 7.402557
37 91 7.825531
6 191 1.531052
56 147 4.216385
14 88 3.622849
75 104 3.101273
125 196 8.073273
34 129 1.219177
102 104 1.054520
171 190 2.614578
74 80 9.778351
69 128 2.453217
42 186 6.843216
