200 600
39 77 3.288177
82 199 4.877350
11 188 6.380142
106 117 8.891617
23 168 4.309769
47 63 6.451553
41 177 8.068329
16 32 2.821396
164 193 9.929688
186 188 5.862274
35 41 2.480682
68 70 7.575317
85 122 9.092941
74 140 4.742767
144 169 2.807388
23 121 2.369720
47 72 7.834183
76 77 7.039322
68 156 7.235291
97 132 5.353745
45 161 5.837280
77 174 6.293625
16 181 1.031036
90 165 9.634018
43 90 8.854813
137 148 1.472000
167 191 4.607910
40 167 7.470261
25 166 7.235565
21 116 7.590973
34 120 7.827728
12 78 5.893860
29 150 3.812912
12 174 9.390671
37 104 8.787247
24 178 8.998459
1 76 3.401474
148 182 4.304138
52 80 6.338806
119 181 5.150635
51 58 2.153702
125 188 1.974213
7 23 2.594528
24 172 6.374786
76 89 6.025696
126 151 9.566589
108 147 8.666260
13 141 7.158386
43 140 8.602676
135 136 5.130859
134 135 1.888794
127 191 8.929245
25 83 2.532730
100 136 9.256775
12 59 7.778015
0 16 4.455475
106 148 8.821854
22 152 5.279449
30 131 2.973282
72 78 5.416367
56 77 9.236313
20 160 7.279510
140 149 1.414185
104 154 7.395691
29 128 9.065887
101 136 8.131088
129 155 2.001953
42 133 2.546875
140 172 7.847092
65 166 6.994278
101 134 6.179504
89 173 7.469986
10 167 5.385742
72 198 9.518799
13 193 5.874222
11 18 6.760818
45 154 4.522079
11 44 4.885452
107 135 6.549744
0 150 7.934708
44 74 4.198395
68 91 4.548721
8 117 3.290787
109 122 9.692383
98 121 5.492859
125 150 1.500839
61 76 8.168991
7 57 2.799835
88 157 2.583267
94 192 9.403168
151 160 6.180878
134 147 5.464294
36 53 4.799347
68 79 3.953949
125 131 7.885269
130 160 5.756805
29 47 1.159027
21 137 1.929306
155 187 9.650497
143 177 2.332092
43 113 4.638123
1 114 1.144333
4 63 7.760712
44 186 1.695160
162 196 7.426315
84 128 8.587158
177 183 5.632385
110 194 1.264908
59 62 2.415588
39 95 5.974747
165 185 7.388275
63 97 5.484207
36 92 1.173996
53 111 7.979889
52 156 9.043091
91 138 5.227402
84 190 5.654221
114 167 8.381714
125 169 7.546890
36 185 3.753860
117 191 7.885132
47 137 5.385742
93 117 2.938675
87 98 1.460052
38 198 1.899094
76 155 9.367737
81 180 4.858810
86 138 4.676025
1 70 1.143234
20 51 8.288605
39 139 9.671097
21 101 6.761230
16 108 9.624130
111 125 1.031586
49 135 4.444763
53 146 6.745712
185 197 3.038788
46 117 1.910217
12 16 9.044464
37 48 4.768311
29 127 3.137939
108 139 9.600098
43 193 3.562698
180 191 4.575500
105 184 5.740463
13 135 9.471283
82 89 9.238647
41 192 8.490616
91 165 3.459290
67 153 5.355804
165 174 6.612228
85 119 3.076141
29 135 4.069168
41 101 2.128708
79 123 1.330963
36 85 1.379440
94 182 8.185608
101 143 2.324265
16 153 5.046951
78 110 3.589203
41 78 5.114792
62 192 1.886459
59 122 3.055679
9 128 5.577316
71 153 9.166138
19 158 6.467209
178 181 2.295151
1 164 3.567780
8 170 8.604599
112 155 8.710480
13 68 5.230286
37 44 3.685333
66 195 2.341293
79 138 5.703110
5 12 5.912399
26 55 9.097748
114 193 1.007004
27 89 5.853348
64 196 2.980560
34 71 7.844757
140 153 6.746124
6 70 7.595779
54 176 6.103561
90 169 4.908524
97 165 4.119980
147 187 8.891754
124 179 9.656403
168 196 9.706665
33 157 9.369797
81 195 4.777786
126 181 7.881973
47 80 8.257706
142 168 9.287949
51 98 2.209869
99 109 8.786148
58 117 3.267990
11 23 7.950363
29 50 9.455215
132 167 4.017944
41 191 7.390198
3 7 3.556931
8 171 2.280869
50 183 4.983368
6 23 9.904144
49 110 5.631561
148 165 4.188919
14 115 3.444595
8 163 9.069458
33 178 4.831894
25 182 3.948318
91 125 2.852570
67 112 4.399719
2 70 5.618240
0 197 9.674942
53 126 5.664658
127 197 5.108887
8 71 7.031906
15 153 3.895996
5 57 2.979462
38 131 5.833023
92 172 8.526596
116 168 2.156174
95 182 1.902664
67 125 6.247345
49 156 1.983139
7 46 3.419327
138 149 7.339935
67 147 2.572968
77 177 4.055710
50 62 4.779297
89 116 4.957413
77 142 8.895737
55 119 8.418930
60 191 5.438477
7 173 2.680634
100 119 3.164856
66 89 7.053055
97 115 2.181854
26 133 3.423309
122 156 3.877594
41 59 1.150513
8 126 1.585297
120 144 9.735367
58 83 2.622543
30 139 4.570557
15 194 6.206696
68 122 8.625336
104 177 6.733490
49 178 6.090240
101 149 2.874268
47 65 8.893265
25 127 1.313522
77 165 6.240616
110 132 9.321182
12 173 3.022308
69 182 6.600143
76 199 5.087738
56 94 6.973129
2 76 3.650177
33 71 1.491089
16 103 6.101913
54 57 5.117401
47 128 6.497971
57 109 3.873749
10 189 4.853317
76 104 9.254852
14 145 4.253601
33 181 5.265030
56 93 5.766556
83 154 3.601013
54 144 5.249649
90 140 3.305618
86 93 8.383636
113 136 2.633667
8 33 3.623123
23 87 9.924057
58 105 9.235214
4 147 2.937714
140 159 2.212067
72 157 1.424347
10 178 3.572998
63 185 8.596909
60 104 9.434891
36 40 1.744324
60 134 7.210159
30 84 6.381927
101 155 3.405045
49 134 4.136597
42 59 1.721390
24 149 9.986267
177 198 9.528824
24 155 3.520676
80 103 3.252609
22 52 4.558197
40 59 5.839340
103 194 6.757797
33 160 5.189911
23 135 9.779449
87 157 9.313354
93 114 5.097351
23 32 3.937881
6 60 2.742294
62 161 3.423309
58 77 1.044357
150 193 2.057434
108 121 8.871017
102 155 6.173187
15 134 1.900192
53 87 9.012604
42 117 3.142883
51 61 1.869293
68 176 9.223953
86 179 5.777267
44 195 1.853775
155 182 8.874588
18 95 6.466934
82 106 1.550552
162 194 5.182220
16 58 6.598907
63 167 1.027466
41 153 4.832443
149 186 8.799881
63 90 2.971771
23 71 5.979004
98 112 1.108490
72 191 5.777954
144 185 1.650665
148 194 8.719543
21 90 2.393066
6 100 8.042511
106 152 6.213425
9 65 9.792633
90 120 8.883240
40 49 8.623962
74 160 9.585129
166 197 8.130814
98 186 1.971466
121 187 3.956558
83 113 6.948959
16 182 6.970245
119 161 6.867386
21 28 6.471741
53 122 7.391846
103 168 6.688171
66 108 2.079407
62 138 4.740433
43 198 1.534348
162 183 4.811157
65 95 2.005661
33 136 8.411514
6 32 5.446579
74 102 8.883789
142 165 9.196899
1 147 4.738922
23 125 4.383789
47 79 7.351196
2 156 4.153900
81 121 3.160461
42 140 6.120178
8 94 3.863037
59 61 2.514465
87 172 6.151077
11 67 3.055954
154 173 5.221771
130 153 9.310745
21 65 5.400986
5 156 9.113541
65 155 1.463348
20 112 6.048492
183 194 7.585068
21 124 6.026794
2 155 9.355927
6 164 8.919495
103 109 6.182251
188 190 1.021561
149 191 4.687973
59 153 1.819305
43 171 5.723434
197 199 8.479355
5 82 7.801086
40 181 4.937775
52 166 1.666870
0 102 3.014755
86 195 3.710464
20 147 5.754471
57 64 2.580933
94 119 5.655869
36 101 2.913681
0 198 3.572174
93 192 1.010025
56 121 4.105011
67 190 1.516357
12 175 9.029083
30 156 3.611038
64 170 2.011841
98 101 7.131195
82 169 7.757965
114 178 9.620010
46 158 3.688766
37 86 8.440628
32 129 4.375549
0 199 7.908340
82 93 3.186554
2 65 4.807312
53 185 8.955887
12 90 3.709503
79 198 6.979034
36 78 8.181900
20 25 4.238495
16 196 5.269150
96 145 2.506226
40 187 1.556320
137 162 3.820877
13 23 8.665985
106 120 9.828888
16 64 9.215439
58 111 5.584869
28 49 1.055206
91 96 2.639847
5 139 2.034500
77 164 4.608322
151 159 2.583130
107 121 6.887161
101 102 9.073990
86 164 4.810196
110 134 5.224655
73 151 1.255020
68 181 5.721237
51 127 4.580582
7 69 8.791641
76 101 8.754837
60 164 3.629028
64 165 3.645096
30 194 3.363708
55 111 3.675034
160 169 6.413239
58 114 8.390778
5 29 5.141296
41 167 5.372421
76 113 6.061539
40 164 8.717758
99 156 8.534561
83 142 5.442459
37 47 5.600937
8 122 5.780014
11 164 9.020569
32 41 7.697128
130 163 6.178680
80 162 6.222626
48 129 2.436050
29 61 8.583588
41 133 9.864044
