300 600
27 91 9.540497
40 266 7.888565
45 89 8.148117
21 89 3.795334
240 283 2.063614
115 234 6.862991
98 175 8.432251
72 297 4.762680
114 260 5.070297
43 286 5.630325
187 295 2.481918
3 144 8.930756
47 269 4.613129
91 176 1.491638
114 297 8.512726
19 110 4.951645
33 64 6.143661
45 87 1.811615
3 258 2.637924
72 143 4.763367
71 231 4.954803
120 179 9.577850
163 194 6.205460
166 219 2.571869
42 230 4.822693
131 288 4.529770
139 162 9.306625
3 175 7.941025
251 269 4.444901
271 292 8.524124
94 141 2.706314
41 112 2.243515
159 242 3.382248
127 297 3.446655
139 295 9.719986
52 187 7.559250
71 105 9.474304
214 234 4.370056
23 93 6.398132
94 99 4.157059
290 295 3.285568
161 182 2.816589
188 277 2.121155
35 95 4.175323
12 271 9.219421
188 249 2.741608
231 233 9.935043
143 224 4.887512
176 285 7.882111
40 188 1.506058
50 239 4.086334
186 224 5.853485
99 165 5.104355
