300 600
21 192 2.176224
35 147 2.719772
62 102 1.191437
81 153 5.760788
61 208 6.986313
222 291 3.987183
111 181 7.019272
88 195 3.841614
218 238 5.261871
24 139 7.570648
222 247 2.660721
174 274 1.024307
8 98 7.346802
41 185 9.237411
6 43 3.104568
78 82 6.055771
21 217 7.529587
124 271 3.936646
30 235 1.856659
77 127 3.033981
101 118 7.605942
124 284 2.788986
33 41 3.995285
32 165 3.482224
163 179 1.489304
97 281 1.559891
99 260 7.898590
104 153 6.034485
31 238 4.118607
153 266 1.867783
87 224 9.893982
34 292 9.978577
106 263 9.911560
221 272 6.376434
137 165 7.079834
91 155 3.910004
7 217 9.016312
245 250 8.221863
7 189 9.568237
157 227 3.744659
20 290 9.608887
25 285 3.923187
100 154 1.400314
182 266 7.340622
36 180 5.488052
109 276 5.028275
173 290 5.382858
41 277 2.979736
88 131 8.216919
5 173 5.743759
98 295 2.097260
48 88 6.958572
112 231 2.061554
148 156 7.798889
55 132 2.330170
77 99 6.538208
83 119 3.976059
185 217 5.794571
141 204 5.176178
12 254 8.504486
146 147 5.884933
79 261 7.286514
187 280 6.061813
138 227 6.586136
36 243 8.512177
5 260 8.852066
11 252 2.942520
147 207 4.983643
125 177 5.007401
13 111 2.391968
51 102 2.919998
254 297 1.256943
34 237 6.618546
141 289 4.917450
0 257 4.532791
24 297 2.822083
48 55 4.661194
50 260 6.069504
149 159 2.968201
82 135 7.308487
4 170 6.035995
39 233 6.624451
103 171 2.445938
36 141 3.023407
18 260 9.541870
22 203 6.233200
15 127 2.023376
59 149 9.778763
126 274 6.235672
7 73 5.644608
130 267 2.074051
22 267 9.324203
33 196 6.090515
150 151 7.663483
6 213 6.686249
13 193 1.642151
1 107 3.198776
259 292 1.093658
165 204 6.234573
215 299 9.350708
36 273 7.774307
140 247 1.913376
232 269 5.373108
179 182 5.466217
167 223 3.198914
225 273 8.700592
31 110 9.775467
193 200 1.368317
87 122 9.214478
83 159 2.347061
0 99 5.067139
104 212 9.582794
64 291 5.401260
12 214 5.732635
146 156 8.472626
92 195 1.236343
56 89 3.383072
196 234 6.748734
230 232 3.166504
44 91 9.551483
64 156 8.369492
284 299 7.609787
7 246 2.675278
97 163 4.612167
109 125 7.727341
31 55 3.628479
66 99 7.047287
32 218 5.942200
41 247 7.798615
84 137 5.161072
202 241 6.130615
158 264 9.881210
173 202 1.952103
38 213 5.976669
88 268 5.210648
93 258 4.008469
119 232 7.119797
77 88 8.296295
34 120 3.257141
66 291 7.861374
147 183 9.066574
51 150 7.755493
130 169 7.031219
51 108 7.202881
107 262 7.646179
192 195 3.537704
10 294 2.300507
211 247 9.084427
81 293 2.289658
76 229 8.930069
204 290 1.414459
140 173 3.956833
66 188 9.979126
150 288 1.551102
85 263 7.489349
59 110 8.077118
26 78 9.956329
28 51 4.499695
36 262 5.451797
11 259 8.462875
76 286 6.414200
63 80 3.677094
58 227 9.192368
163 288 1.642838
210 269 4.424164
113 225 9.529236
86 164 5.077850
101 213 2.455276
24 25 9.347275
160 210 4.462479
137 160 1.074020
149 278 7.142456
167 194 6.979584
23 197 3.179962
169 288 3.726257
35 208 2.991821
43 141 7.681747
32 170 3.190948
5 43 6.250916
29 288 8.775574
93 221 3.743698
57 172 7.741211
103 262 7.985519
129 140 4.234650
90 191 4.233414
149 184 6.415298
246 255 4.448059
173 263 2.862183
77 227 5.579102
272 279 5.661499
108 184 4.256073
188 240 9.231644
98 105 8.137680
23 41 3.487717
128 263 3.155106
12 256 7.123367
25 90 8.995575
144 260 9.579910
58 62 7.405991
60 66 7.697540
234 296 9.255539
280 294 5.091583
0 248 9.782471
98 241 6.963242
12 131 2.056885
70 218 6.356796
14 186 1.427368
258 265 7.795593
75 211 6.579956
84 164 9.772720
15 23 3.818130
249 279 9.749237
20 148 6.286484
147 209 9.105988
34 111 6.092575
18 96 4.918411
2 170 9.641846
98 274 6.470093
20 143 7.983047
16 201 9.094315
250 252 1.574173
129 183 1.225082
263 270 8.610504
180 272 4.469208
61 172 3.916321
34 108 4.048019
66 180 6.387833
108 175 3.137527
111 162 4.082352
41 114 6.427246
126 184 3.282822
15 234 8.643463
48 298 6.229218
66 292 6.826462
66 173 6.689407
55 170 3.825821
101 189 9.151855
44 67 5.772324
243 264 4.160080
53 283 3.209763
31 214 3.163345
111 292 8.112823
162 276 3.246292
20 189 1.194870
62 118 6.208755
196 244 7.698227
190 197 3.698517
102 176 7.291046
225 235 6.464325
4 50 1.733200
127 173 3.275955
47 245 8.650330
137 189 2.670059
61 118 1.051773
7 101 3.415482
112 299 6.146271
43 138 9.447388
132 202 2.563080
38 160 8.009964
245 292 9.249496
13 198 2.850510
130 167 7.120209
16 253 8.546097
86 115 9.951248
142 208 6.403076
195 274 4.059555
110 111 2.851196
49 236 9.982147
57 258 4.868286
88 162 5.663010
132 214 4.699921
7 228 4.579895
52 223 3.003906
24 256 1.529678
219 236 6.051926
18 235 6.551666
181 262 4.941757
179 276 6.516235
172 235 1.385895
127 151 8.710617
260 290 7.971924
125 236 9.258423
222 224 8.157455
115 258 2.345276
142 158 3.752762
199 238 7.321259
85 110 5.983536
219 252 2.178146
165 279 2.987976
154 240 3.890503
210 298 6.774002
24 261 7.216064
166 207 7.457764
202 273 9.783981
101 235 5.029099
59 130 4.661880
109 297 6.933441
31 233 7.074753
52 135 8.434311
264 270 8.559555
20 284 8.014908
59 93 2.572006
118 179 7.001968
269 277 9.424179
17 235 7.139023
139 190 2.412155
106 254 9.009857
254 271 8.106369
44 104 9.010406
97 285 9.008621
12 19 1.986298
163 270 1.140625
8 120 2.703979
11 131 6.612091
21 207 2.992508
51 190 9.828476
214 242 5.689651
129 206 9.728500
217 284 2.451706
33 171 2.305862
6 288 7.027786
42 209 5.648590
35 66 1.775223
32 185 7.845032
118 232 9.988464
206 227 9.334091
207 239 3.035217
159 259 2.640259
206 271 5.340698
138 235 7.916443
180 252 6.933990
74 85 1.329041
178 195 3.564484
150 246 4.051865
221 286 5.496155
33 232 2.235001
61 154 7.388000
166 280 1.508118
145 290 9.413605
167 220 7.828003
45 113 3.388565
115 211 3.625183
139 248 2.263840
138 150 6.197083
57 208 9.768600
54 136 4.282440
88 275 5.097900
33 160 9.973633
207 225 6.787460
37 228 9.771484
142 288 9.777802
27 149 5.137726
84 238 4.653229
62 263 7.067886
119 142 2.153427
10 64 6.011414
25 106 7.284592
29 115 1.877670
227 290 8.723251
26 212 4.923904
68 225 9.683182
198 216 1.983276
40 67 7.030533
2 184 7.798065
11 271 4.165024
10 283 2.134201
17 84 4.909897
101 109 6.701355
42 64 8.736160
168 203 5.068375
180 264 6.618958
73 88 7.586029
110 237 1.340164
10 160 9.468536
2 191 3.909592
71 109 2.904068
90 141 1.882202
33 266 8.465897
59 84 1.398529
92 283 3.913712
68 211 4.291229
139 181 3.522598
96 287 8.023834
167 260 6.216309
64 205 3.307266
251 297 2.575165
18 256 1.473236
146 279 6.214935
117 161 2.045486
5 236 9.075500
