200 400
37 65 6.244736
6 18 4.430481
8 117 2.009232
34 113 1.212448
19 163 5.431198
83 128 4.096497
3 113 8.969757
56 131 2.433716
157 166 2.404190
13 55 6.174835
33 62 3.340363
144 174 1.801727
7 125 5.106140
170 196 5.991364
68 84 3.420975
87 94 6.655075
63 138 7.146301
150 171 3.853973
32 182 2.970123
52 157 4.077545
29 198 4.051727
41 169 3.480850
20 141 1.447556
69 113 7.910812
73 191 6.564713
101 178 6.910645
85 137 9.929688
82 154 4.376236
0 31 8.238205
2 146 8.148254
6 43 7.945557
118 181 5.556442
83 180 8.576721
155 197 5.794708
66 195 6.487122
79 97 5.986282
105 106 3.974823
